PNword	review
바로	이번 에 지마켓 에서 행사 를 하 아서 쿠폰 혜택 까지 받 아서 정말 저렴 하 게 구매 하 았 어요 기 존 노트북 에 이상 이 생기 어서 주문 하 았 는데 너무 사람 들 이 많이 주문 하 아서 배송 이 좀 오래 걸리 ᆯ 수 있 다는 공지 에 한 3 - 4 일 ㅎ ㅜ 에 나 받 을 수 있 겠 다고 생각 하 았 는데 생각 보다 바로 발송 하 아 주 시 어서 바로 받 을 수 있 었 어요 
바로	이번 에 지마켓 에서 행사 를 하 아서 쿠폰 혜택 까지 받 아서 정말 저렴 하 게 구매 하 았 어요 기 존 노트북 에 이상 이 생기 어서 주문 하 았 는데 너무 사람 들 이 많이 주문 하 아서 배송 이 좀 오래 걸리 ᆯ 수 있 다는 공지 에 한 3 - 4 일 ㅎ ㅜ 에 나 받 을 수 있 겠 다고 생각 하 았 는데 생각 보다 바로 발송 하 아 주 시 어서 바로 받 을 수 있 었 어요
빠르	배송 빠르 고 저렴 하 ᆫ 가격 에 잘 구매 하 았 습니 디
빠르	빠르 ᆫ 배송 감사합니다
빠르	배송 빠르 고 너무 맘 에 들 어 이 어
빠르	배송 도 정말 빠르 게 오 았 고 열어보 니 노트북 너무 좋 아요
빠르	배송 도 빠르 고 좋 은 제품 좋 은 가격 에 구입 하 아서 기분 이 좋 네요
다음날	배송 은 공지 하 아 놓 은 대로 시간 전 에 구매 하 니까 다음날 도착 하 더라구요
바로	집 에 컴퓨터 가 고장 나서 어 노트북 알아보 던 중 스마일데이 시작 도 하고 평소 에 관심 있 어 하 던 상품 이 좋 은 가격 에 나오 아서 바로 구매 하 았 네요 주문 하 ᆫ지 하루 만 에 배송 되 어서 지금 이것저것 세팅 하 고 해보 는데 가격 대비 훌륭 하 고 아주 아주 빠르 아서 기분 이 좋 네요 사은품 으로 주 시 는 마우스 나 필름 등 도 일반 싸구려 같 지 않 고 좋 고 노트북 또한 최신제품 으로 잘 도착 하 고 SSD 는 처음 겪 어 보 는데 부팅속도 아주 환상적 으로 빠르 고 무게 또한 이 정도 이 면 가지 고 다니 기 에 도 크게 부담 은 되 ᆯ 것 같 지 않 네요 주 변 에 사 고 싶어하 는 분 들 이 많 은데 이 제품 으로 추천 하 아 주 어야 하 아야 하 겠 네요 좋 은 상품 싸 고 빨리 보내 어 주 어서 감사합니다 
하루	집 에 컴퓨터 가 고장 나서 어 노트북 알아보 던 중 스마일데이 시작 도 하고 평소 에 관심 있 어 하 던 상품 이 좋 은 가격 에 나오 아서 바로 구매 하 았 네요 주문 하 ᆫ지 하루 만 에 배송 되 어서 지금 이것저것 세팅 하 고 해보 는데 가격 대비 훌륭 하 고 아주 아주 빠르 아서 기분 이 좋 네요 사은품 으로 주 시 는 마우스 나 필름 등 도 일반 싸구려 같 지 않 고 좋 고 노트북 또한 최신제품 으로 잘 도착 하 고 SSD 는 처음 겪 어 보 는데 부팅속도 아주 환상적 으로 빠르 고 무게 또한 이 정도 이 면 가지 고 다니 기 에 도 크게 부담 은 되 ᆯ 것 같 지 않 네요 주 변 에 사 고 싶어하 는 분 들 이 많 은데 이 제품 으로 추천 하 아 주 어야 하 아야 하 겠 네요 좋 은 상품 싸 고 빨리 보내 어 주 어서 감사합니다 
만	집 에 컴퓨터 가 고장 나서 어 노트북 알아보 던 중 스마일데이 시작 도 하고 평소 에 관심 있 어 하 던 상품 이 좋 은 가격 에 나오 아서 바로 구매 하 았 네요 주문 하 ᆫ지 하루 만 에 배송 되 어서 지금 이것저것 세팅 하 고 해보 는데 가격 대비 훌륭 하 고 아주 아주 빠르 아서 기분 이 좋 네요 사은품 으로 주 시 는 마우스 나 필름 등 도 일반 싸구려 같 지 않 고 좋 고 노트북 또한 최신제품 으로 잘 도착 하 고 SSD 는 처음 겪 어 보 는데 부팅속도 아주 환상적 으로 빠르 고 무게 또한 이 정도 이 면 가지 고 다니 기 에 도 크게 부담 은 되 ᆯ 것 같 지 않 네요 주 변 에 사 고 싶어하 는 분 들 이 많 은데 이 제품 으로 추천 하 아 주 어야 하 아야 하 겠 네요 좋 은 상품 싸 고 빨리 보내 어 주 어서 감사합니다 
빠르	집 에 컴퓨터 가 고장 나서 어 노트북 알아보 던 중 스마일데이 시작 도 하고 평소 에 관심 있 어 하 던 상품 이 좋 은 가격 에 나오 아서 바로 구매 하 았 네요 주문 하 ᆫ지 하루 만 에 배송 되 어서 지금 이것저것 세팅 하 고 해보 는데 가격 대비 훌륭 하 고 아주 아주 빠르 아서 기분 이 좋 네요 사은품 으로 주 시 는 마우스 나 필름 등 도 일반 싸구려 같 지 않 고 좋 고 노트북 또한 최신제품 으로 잘 도착 하 고 SSD 는 처음 겪 어 보 는데 부팅속도 아주 환상적 으로 빠르 고 무게 또한 이 정도 이 면 가지 고 다니 기 에 도 크게 부담 은 되 ᆯ 것 같 지 않 네요 주 변 에 사 고 싶어하 는 분 들 이 많 은데 이 제품 으로 추천 하 아 주 어야 하 아야 하 겠 네요 좋 은 상품 싸 고 빨리 보내 어 주 어서 감사합니다 
빠르	집 에 컴퓨터 가 고장 나서 어 노트북 알아보 던 중 스마일데이 시작 도 하고 평소 에 관심 있 어 하 던 상품 이 좋 은 가격 에 나오 아서 바로 구매 하 았 네요 주문 하 ᆫ지 하루 만 에 배송 되 어서 지금 이것저것 세팅 하 고 해보 는데 가격 대비 훌륭 하 고 아주 아주 빠르 아서 기분 이 좋 네요 사은품 으로 주 시 는 마우스 나 필름 등 도 일반 싸구려 같 지 않 고 좋 고 노트북 또한 최신제품 으로 잘 도착 하 고 SSD 는 처음 겪 어 보 는데 부팅속도 아주 환상적 으로 빠르 고 무게 또한 이 정도 이 면 가지 고 다니 기 에 도 크게 부담 은 되 ᆯ 것 같 지 않 네요 주 변 에 사 고 싶어하 는 분 들 이 많 은데 이 제품 으로 추천 하 아 주 어야 하 아야 하 겠 네요 좋 은 상품 싸 고 빨리 보내 어 주 어서 감사합니다 
빨리	집 에 컴퓨터 가 고장 나서 어 노트북 알아보 던 중 스마일데이 시작 도 하고 평소 에 관심 있 어 하 던 상품 이 좋 은 가격 에 나오 아서 바로 구매 하 았 네요 주문 하 ᆫ지 하루 만 에 배송 되 어서 지금 이것저것 세팅 하 고 해보 는데 가격 대비 훌륭 하 고 아주 아주 빠르 아서 기분 이 좋 네요 사은품 으로 주 시 는 마우스 나 필름 등 도 일반 싸구려 같 지 않 고 좋 고 노트북 또한 최신제품 으로 잘 도착 하 고 SSD 는 처음 겪 어 보 는데 부팅속도 아주 환상적 으로 빠르 고 무게 또한 이 정도 이 면 가지 고 다니 기 에 도 크게 부담 은 되 ᆯ 것 같 지 않 네요 주 변 에 사 고 싶어하 는 분 들 이 많 은데 이 제품 으로 추천 하 아 주 어야 하 아야 하 겠 네요 좋 은 상품 싸 고 빨리 보내 어 주 어서 감사합니다
바로	배송 도 주말 에 구매 하 았 는데 월요일 되 자마자 바로 오 아서 이것 저것 누르 어 보 며 셋팅 중 이 ᆫ데 잘 작동 되 네요
빠르	받 아 보 니 포장 도 잘 되 어 있 고 , 배송 도 빠르 게 받 았 습니다
빠르	배송 도 빠르 고
바로	지나 ᆫ 금요일 아침 에 주문 하 았 는데 토요일 점심 때 바로 배송 오 았 고 , 포장 도 꼼꼼 하 게 하 아 주 시 었 고 사은품 도 잘 오 았 습니다 
꼼꼼	지나 ᆫ 금요일 아침 에 주문 하 았 는데 토요일 점심 때 바로 배송 오 았 고 , 포장 도 꼼꼼 하 게 하 아 주 시 었 고 사은품 도 잘 오 았 습니다
빠르	배송 도 빠르 기 ᆫ 하 았 는데 기사 님 께서 문 앞 에 그냥 두 고 가심
빠르	기존 에 사용 하 던 노트북 을 교체 하 ᆯ 시 기가 되 었 는데 때마침 G마켓 에서 행사 를 통하 아서 저렴 하 게 구매 를 하 게 되 었 네요 컴알못 이 라 검색 을 통하 아서 정보 를 얻 었 는데 가성비 최고 이 라는 의견 들 이 많 아서 구매 를 확실 지 었 습니다 배송 도 빠르 고 제품 도 하자 없 고 구성품 도 빠짐없이 잘 도착 하 았 네요 잘 쓰 겠 습니다
빠르	배송 빠르 고 노트북 도 빠르 ᄆ 처음 쓰 어 보 는 노트북 이 지만 바로 바로 화면 열리 고 느리 ᆫ 감 이 없 어서 너무 좋 아요 소음 도 하나 안 나 고 너무 좋 습니다 ㅠㅠ 
빠르	배송 빠르 고 노트북 도 빠르 ᄆ 처음 쓰 어 보 는 노트북 이 지만 바로 바로 화면 열리 고 느리 ᆫ 감 이 없 어서 너무 좋 아요 소음 도 하나 안 나 고 너무 좋 습니다 ㅠㅠ 
바로	배송 빠르 고 노트북 도 빠르 ᄆ 처음 쓰 어 보 는 노트북 이 지만 바로 바로 화면 열리 고 느리 ᆫ 감 이 없 어서 너무 좋 아요 소음 도 하나 안 나 고 너무 좋 습니다 ㅠㅠ 
바로	배송 빠르 고 노트북 도 빠르 ᄆ 처음 쓰 어 보 는 노트북 이 지만 바로 바로 화면 열리 고 느리 ᆫ 감 이 없 어서 너무 좋 아요 소음 도 하나 안 나 고 너무 좋 습니다 ㅠㅠ 
느리	배송 빠르 고 노트북 도 빠르 ᄆ 처음 쓰 어 보 는 노트북 이 지만 바로 바로 화면 열리 고 느리 ᆫ 감 이 없 어서 너무 좋 아요 소음 도 하나 안 나 고 너무 좋 습니다 ㅠㅠ
하루	배송 도 동네 도착 하 아서 하루 더 걸리 어 받 기 는 하 았 지만 예상 하 았 던 날짜 에 제대로 잘 도착 하 았 어요 
걸리	배송 도 동네 도착 하 아서 하루 더 걸리 어 받 기 는 하 았 지만 예상 하 았 던 날짜 에 제대로 잘 도착 하 았 어요 
예상	배송 도 동네 도착 하 아서 하루 더 걸리 어 받 기 는 하 았 지만 예상 하 았 던 날짜 에 제대로 잘 도착 하 았 어요
빠르	이 가격 에 이 성능 이 면 매우 만족 하 ㅂ니다 배송 도 빠르 구요
빠르	이 가격 에 이 성능 이 면 매우 만족 하 ㅂ니다 배송 도 빠르 구요
빠르	이 가격 에 이 성능 이 면 매우 만족 하 ㅂ니다 배송 도 빠르 구요
빠르	감사합니다 배송 빠르 고 꼼꼼 하 게 포장 하 아 주 시 었 네요 
꼼꼼	감사합니다 배송 빠르 고 꼼꼼 하 게 포장 하 아 주 시 었 네요
아쉽	배송 하 는 최종 박스 가 좀 찌그러지 고 찢어지 어서 배송 에 아쉽 고 그래도 노트북 박스 안 구성품 은 괜찮 아서
만	가격 만 비싸 기 만 하 고 사양 서비스 불량 스럽 ᆫ 노트북 사서 지금 까지 쓰 었 는데 가성비 갑 인 것 같 습 ㄴ다 배송 도 추석 있 는 주 인 데 도 빠르 게 배송 되 었 고 앞 으로 잘 쓰 겠 습니다 사업 번창 하 시 어요 
만	가격 만 비싸 기 만 하 고 사양 서비스 불량 스럽 ᆫ 노트북 사서 지금 까지 쓰 었 는데 가성비 갑 인 것 같 습 ㄴ다 배송 도 추석 있 는 주 인 데 도 빠르 게 배송 되 었 고 앞 으로 잘 쓰 겠 습니다 사업 번창 하 시 어요 
빠르	가격 만 비싸 기 만 하 고 사양 서비스 불량 스럽 ᆫ 노트북 사서 지금 까지 쓰 었 는데 가성비 갑 인 것 같 습 ㄴ다 배송 도 추석 있 는 주 인 데 도 빠르 게 배송 되 었 고 앞 으로 잘 쓰 겠 습니다 사업 번창 하 시 어요
빠르	배송 도 빠르 고 정말 만족 하 아요 배송 도 빠르 고 정말 만족 하 아요 
빠르	배송 도 빠르 고 정말 만족 하 아요 배송 도 빠르 고 정말 만족 하 아요
빠르	우선 배송 이 빠르 었 어요 감사합니다 노트북 알아보 다가 가격 에 절망 하 고 고민 하 기 를 한 달
빠르	빠르 ᆫ 배송 정말 감사드리 구요
빠르	무이자 10 개월 로 쭉 - 잘 쓰 겠 습니다 우선 배송 이 빠르 었 어요 감사합니다 노트북 알아보 다가 가격 에 절망 하 고 고민 하 기 를 한 달
빠르	빠르 ᆫ 배송 정말 감사드리 구요
빠르	정말 배송 이 빠르 아서 깜짝 놀라 았 어요
무료	서울 이 라 원더 스 무료 당일 배송 으로 받 았 는데 첫 번째 사진 처럼 수취 확인서 가 박스 에 붙 어 오 고 , 박스 를 열 니 두 번째 사진 처럼 마우스 마우스패드 키보드 커버 액정 보호 커버 사은품 과 본 제품 박스 가 있 습니다 
당일	서울 이 라 원더 스 무료 당일 배송 으로 받 았 는데 첫 번째 사진 처럼 수취 확인서 가 박스 에 붙 어 오 고 , 박스 를 열 니 두 번째 사진 처럼 마우스 마우스패드 키보드 커버 액정 보호 커버 사은품 과 본 제품 박스 가 있 습니다
당일	당일 배송 이 라 추가 보호 포장재 없이 도 고이 잘 들 어 있 습니다
빠르	배송 빠르 ᄆ니다
빠르	배송 도 빠르 고 , 제품 이 넘 좋 습니다
빠르	빠르 ᆫ 배송 친절 하 ᆫ 전화상담 감사 요
빠르	이만한 가격대 에 이 정도 의 사양 이 라면 일단 추천 배송 빠르 기 는 다음날 오전 10 시 에 도착 하 았 습니다 
다음날	이만한 가격대 에 이 정도 의 사양 이 라면 일단 추천 배송 빠르 기 는 다음날 오전 10 시 에 도착 하 았 습니다
빨리	방문 배송 으로 빨리 받 았 습니다
하루	하루 만 에 빠르 ᆫ 배송 감사합니다 
만	하루 만 에 빠르 ᆫ 배송 감사합니다 
빠르	하루 만 에 빠르 ᆫ 배송 감사합니다
빠르	안 에 구성품 도 잘 들 어 있 고 , 배송 도 빠르 아서 만족 하 ㅂ니다 : D 성능 좋 은 컴퓨터 가성비 좋 게 사 아서 전체 적 으로 만족 스럽 어요
빠르	배송 도 빠르 고 노트북 도 좋 아요
빠르	배송 빠르 고 상품 좋 고 품질 좋 아서 만족 하 ㅂ니다 다음 에 도 또 구입 하 겠 습니다 많이 파 시 어요
만	배송 은 이틀 만 에 빠르 게 잘 받 았 구요 어젯밤 에 개봉 하 아서 초기 설정 하 고 사용 하 아 보 았 는데 속도 도 빠르 고 너무 좋 으 네요 그램 살 ᆯ까 고민 하 았 는데 비싸 아서 포기 하 고 집 에서 만 쓸 거라 이것 로 사 았 는데 살짝 묵직 하 네요 
빠르	배송 은 이틀 만 에 빠르 게 잘 받 았 구요 어젯밤 에 개봉 하 아서 초기 설정 하 고 사용 하 아 보 았 는데 속도 도 빠르 고 너무 좋 으 네요 그램 살 ᆯ까 고민 하 았 는데 비싸 아서 포기 하 고 집 에서 만 쓸 거라 이것 로 사 았 는데 살짝 묵직 하 네요 
빠르	배송 은 이틀 만 에 빠르 게 잘 받 았 구요 어젯밤 에 개봉 하 아서 초기 설정 하 고 사용 하 아 보 았 는데 속도 도 빠르 고 너무 좋 으 네요 그램 살 ᆯ까 고민 하 았 는데 비싸 아서 포기 하 고 집 에서 만 쓸 거라 이것 로 사 았 는데 살짝 묵직 하 네요 
만	배송 은 이틀 만 에 빠르 게 잘 받 았 구요 어젯밤 에 개봉 하 아서 초기 설정 하 고 사용 하 아 보 았 는데 속도 도 빠르 고 너무 좋 으 네요 그램 살 ᆯ까 고민 하 았 는데 비싸 아서 포기 하 고 집 에서 만 쓸 거라 이것 로 사 았 는데 살짝 묵직 하 네요
걸리	여자 조카 선물 하 려고 주문 하 았 는데 배송 시간 이 3 주 걸리 기 ᆫ 하 았 지만 업체 서비스 가 아주 좋 습니다
빠르	속도 도 빠르 고 배송 도 하루 만 에 오 고 좋 아요 
하루	속도 도 빠르 고 배송 도 하루 만 에 오 고 좋 아요 
만	속도 도 빠르 고 배송 도 하루 만 에 오 고 좋 아요
빨리	배송 이 빨리 오 아서 너무 좋 아요
빨리	배송 이 빨리 오 아서 너무 좋 아요
빠르	배송 도 빠르 고 싸게 잘 사 았 어요
만	노트북 은 좋 습니다 하 드 도 잘 설치 되 어 있 고 요다 만 제목 에 당일 배송 이 라는 문구 는 빼 시 는게 좋 을 듯 하 네요 
당일	노트북 은 좋 습니다 하 드 도 잘 설치 되 어 있 고 요다 만 제목 에 당일 배송 이 라는 문구 는 빼 시 는게 좋 을 듯 하 네요
빠르	배송 도 빠르 고 싸 고 좋 네요
빠르	배송 도 빠르 고 속도 도 빠르 네요 
빠르	배송 도 빠르 고 속도 도 빠르 네요
빠르	배송 도 넘넘 빠르 고 바로 당일 에 오 다니 으악 
바로	배송 도 넘넘 빠르 고 바로 당일 에 오 다니 으악 
당일	배송 도 넘넘 빠르 고 바로 당일 에 오 다니 으악
빠르	빠르 ᆫ 배송 감사 드리 어요
빠르	배송 정말 빠르 고 가격 도 굿
빠르	추천 하 ㅂ니다 배송 도 빠르 고 노트북 도 안전 하 고 추천 하 겠 습니다
빠르	배송 빠르 어요
빠르	사은품 까지 잘 오 았 네요 디자인 깔끔 하 고 예쁘 ㅂ니다 배송 빠르 고 좋 습니다
빨리	배송 이 빨리 오 아서 너무 좋 았 습니다 감사합니다 많이 파 시 어요
