PNword	review
느리	ssd 가 경악 스럽 ᄆ 일반 적 으로 쓰 ᆯ 때 ᆫ 빠르 ᆫ 척 하지만 실제 복사 같 은 것 해보 면 여기 배송 처럼 개 느리 ㅁ nvme 이 라 840 pro 보다 ᆫ 나 을 줄 알 았 는데 840 을 메인 으로 쓰 어야겠 음 그것 빼 고 는 만족
빠르	행사 기가 ㄴ 마지막날 에 겨우 구입 하 았 는데 빠르 ᆫ 배송 감사 하 ㅂ니다 가성비 노트북 맞 네요
바로	처음 에 19 일 이후 에 배송 되 ᆫ다고 하 아서 그냥 안 살 ᆯ까 하 았 는데 가격 이 너무 사기 이 라서 바로 지르 어 버리 었 쓰 ㅂ니다
예상	예상 배송 날짜 보다 10 일 가까이 일찍 받 아서 매우 만족 스럽 었 고 , 포장상태 도 훌륭 하 었 습니다
빠르	생각 보다 빠르 게 배송 이 오 았 구요
걸리	15 일 순차 배송 이 걸리 긴 하 았 지만
느리	예약판매 이 라 배송 이 너무 느리 ᆫ 것 빼 고 는 괜찮 아요
늦	배송 은 늦 었 지만 약속 되 ᆫ 날 보다 는 빨리 오 았 어요 
빨리	배송 은 늦 었 지만 약속 되 ᆫ 날 보다 는 빨리 오 았 어요
빠르	배송 도 빠르 고 상품 도 세팅 중 이 ᆫ데 크 ᆫ 문제 는 없 는 것 같 습니다
아쉽	배송 과 상품 에 만족 하 나 쓰 던 모니터 를 인식 못하 는 점 이 아쉽 네요
빠르	배송 도 빠르 고 저렴 하 게 잘 구매 하 았 습니다
빨리	배송 은 예정일 인 15 일 보다 빨리 보내 어 주 어서 12 일 밤 에 받 았 습니다
빨리	배송 예정일 보다 빨리 오 아서 좋 았 는데
예상	예상 배송 보다 빨리 받 앗 구요 제품 좋 네요 
빨리	예상 배송 보다 빨리 받 앗 구요 제품 좋 네요
빠르	빠르 ᆫ 배송 감사합니다
예상	예상 배송 일 보다 빨리 받 았 네요 
빨리	예상 배송 일 보다 빨리 받 았 네요
빠르	빅스마일데이 첫날 구매 ㅎ ㅜ 9 일 받 음 공지 보다 빠르 게 배송 되 어서 만족
빠르	배송 빠르 고 좋 아요 좋 아요
빠르	배송 도 빠르 고 잘 받 았 습니다
빠르	메모리 및 기가 와이파이 , HDD 추가 까지 하 았 는데 도 빠르 ᆫ 배송 하 아 주 시 어서 감사 하 구요 IPS 모니터 답 게 화 각 상관없이 깔끔 하 게 보이 ㅂ니다
빠르	상품 잘 동봉 되 어서 배송 도 빠르 고 성능 도 괜찮 네요 나름 무게 도 가볍 습니다 좋 네요
빠르	배송 도 빠르 고 제품 도 너무 만족 하 ㅂ니다
빨리	배송 도 엄청 빨리 오 았 고 노트북 도 싸게 잘 사 았 습니다
빠르	레노버 제품 빠르 ᆫ 배송 에 감사드리 ㅂ니다 윈도우 를 깔 때 는 바이오스 들어가 는 방법 은 꼭 인터넷 블로그 참조 바라 ㅂ니다 옆 에 이어폰 꽂 는
다음날	배송 은 다음날 바로 오 았 구요 오 아서 윈도우 랑 오피스 깔 고 잘 쓰 고 있 습니다 
바로	배송 은 다음날 바로 오 았 구요 오 아서 윈도우 랑 오피스 깔 고 잘 쓰 고 있 습니다
빠르	배송 : 아주 빠르 ᄆ ( 주문 ㅎ ㅜ 익일 수령 )
하루	배송 은 주문 하 고 하루 만 에 받 았 고요 
만	배송 은 주문 하 고 하루 만 에 받 았 고요
빠르	배송 이 정말 빠르 어 좋 았 어요
빠르	빠르 ᆫ 배송 감사합니다
빠르	급하 았 는데 빠르 ᆫ 배송 감사합니다
빠르	일요일 출국 이 ᆫ데 빠르 ᆫ 배송 으로 출장 일정 에 차질 없 게 되 었 습니다
빠르	빠르 ᆫ 상품 배송 과 업그레이드 까지 더 이상 말 하 ᆯ 필요 가 없 는 제품 이 ㅂ니다
하루	레노버 가 뽑 기운 이 잘 따르 아 주 어야 하 ᆫ다는 얘기 가 있 던데 어디 고장나 ᆫ 곳 없이 제대로 되 ᆫ 상품 이 온 것 같 구요 배송 도 하루 만 에 온 것 같 습니다 
만	레노버 가 뽑 기운 이 잘 따르 아 주 어야 하 ᆫ다는 얘기 가 있 던데 어디 고장나 ᆫ 곳 없이 제대로 되 ᆫ 상품 이 온 것 같 구요 배송 도 하루 만 에 온 것 같 습니다
빠르	배송 빠르 고 안전하게 도착 하 았 습니다
빠르	속도 가 매우 빠르 네요 정확 하 고 빠르 ᆫ 배송 에 만족스럽 습니다 
정확	속도 가 매우 빠르 네요 정확 하 고 빠르 ᆫ 배송 에 만족스럽 습니다 
빠르	속도 가 매우 빠르 네요 정확 하 고 빠르 ᆫ 배송 에 만족스럽 습니다
빠르	배송 이 정말 빠르 어요 좋 은 것 같 구 이 어
빠르	배송 도 빠르 고 안전하게 배송 되 었 어요
빠르	배송 도 빠르 게 오 았 고 윈도우 설치 ㅎ ㅜ 테스트 해보 니 정상 적 으로 작동 잘 하 ㅂ니다
다음날	개천절 에 주문 하 아 , 주문 다음날 바로 배송 해 주 시 었 습니다 
바로	개천절 에 주문 하 아 , 주문 다음날 바로 배송 해 주 시 었 습니다
빠르	배송 도 빠르 고 아주 좋 아요
빠르	배송 빠르 게 받 아 보 았 어요 가성비 노트북 으로 알 고 있 었 는데 정말 좋 습니다 윈도우 설치 하 고 실행 하 아 보 는데 굉장히 빠르 네요 
빠르	배송 빠르 게 받 아 보 았 어요 가성비 노트북 으로 알 고 있 었 는데 정말 좋 습니다 윈도우 설치 하 고 실행 하 아 보 는데 굉장히 빠르 네요
빠르	배송 빠르 고 좋 습니다
빠르	처음 으로 노트북 사 아 보 았 는데 나름 가볍고 디자인 도 깔끔 하 고 좋 네요 배송 도 정말 빠르 아서 정말 좋 았 어요
빠르	가성비 최고 의 노트북 인 것 같 네요 배송 도 빠르 고 , HDD 추가 구매 하 았 는데 , 장착 까지 하 아 주 시 어서 편하 게 사용 하 ᆯ 수 있 을 것 같 습니다
빠르	빠르 ᆫ 배송 으로 오 았 구요
바로	배송 받 고 바로 윈도우 설치 ㅎ ㅜ 이상 없이 잘 쓰 고 있 습니다
빠르	배송 도 빠르 고 제품 도 좋 아요
빠르	배송 도 정말 빠르 고 서비스 안내 도 엄청 친절 하 게 하 아 주 시 었 어요
다음날	배송 도 총알 같이 주문 다음날 바로 도착 하 아서 지금 막 윈도우 설치 하 았 네요 
바로	배송 도 총알 같이 주문 다음날 바로 도착 하 아서 지금 막 윈도우 설치 하 았 네요
하루	배송 도 하루 만 에 오 아서 놀라 았 어요 
만	배송 도 하루 만 에 오 아서 놀라 았 어요
빠르	무엇 보다 빠르 ᆫ 배송 에 놀라 았 습니다
다음날	아침 에 주문 하 았 는데 다음날 11 시 쯤 에 오 다니 ㄷㄷ 그리고 배송 해주 신 상태 도 좋 았 습니다
오래	배송 오래 걸리 ᆯ지 알 았 는데 생각 보다 엄청 빨리 오 았 네요 가성비 굿 
걸리	배송 오래 걸리 ᆯ지 알 았 는데 생각 보다 엄청 빨리 오 았 네요 가성비 굿 
빨리	배송 오래 걸리 ᆯ지 알 았 는데 생각 보다 엄청 빨리 오 았 네요 가성비 굿
빠르	배송 도 엄청 빠르 고 상품 도 뽁뽁이 로 꼼꼼히 하 아 주 셧 네 요 여기저기 알 아 ？ 이 지만 여기 가 가장 싸 고 좋 은 것 같 습니다
오래	오래 걸리 ᆯ 것 이 라 생각 하 고 있 었 는데 3 일 만 에 배송 되 어 깜짝 놀라 습니다 
걸리	오래 걸리 ᆯ 것 이 라 생각 하 고 있 었 는데 3 일 만 에 배송 되 어 깜짝 놀라 습니다 
만	오래 걸리 ᆯ 것 이 라 생각 하 고 있 었 는데 3 일 만 에 배송 되 어 깜짝 놀라 습니다
빠르	딸 이 사달라 고 고르 아 주 ᆫ 제품 이 ᆫ데 저렴 하 ᆫ 가격 에 , 빠르 ᆫ 배송 에 만족 이 ㅂ니다
빠르	빠르 ᆫ 배송 감사드리 ㅂ니다
하루	배송 도 하루 만 에 오 고 만원 으로 추가 업그레이드 까지 하 ᆯ 수 있 어서 너무 좋 습니다 
만	배송 도 하루 만 에 오 고 만원 으로 추가 업그레이드 까지 하 ᆯ 수 있 어서 너무 좋 습니다
빠르	배송 도 생각 보다 빠르 아서 기분 이 좋 네요
빠르	배송 이 진짜 빠르 아서 좋 았 어요
빨리	예약판매 로 알 고 있 었 는데 빨리 배송 되 었 네요
빠르	10 월 넘 어서 올 줄 알 았 는데 배송 너무 빠르 고 색상 도 너무 이쁘 고 대만족 이 ㅂ니다 잘 쓰 겠 습니다
만	아주 대만족 이 ㅂ니다 주문 하 아서 2 일 만 에 배송 빠르 게 받 고 컴맹 인 저 로서 어렵 게 윈도우10 설치 하 니 컴터 쌩쌩 잘 돌아가 ㅂ니다 
빠르	아주 대만족 이 ㅂ니다 주문 하 아서 2 일 만 에 배송 빠르 게 받 고 컴맹 인 저 로서 어렵 게 윈도우10 설치 하 니 컴터 쌩쌩 잘 돌아가 ㅂ니다
빠르	배송 도 빠르 ㅂ니다 이틀 만 에 받 은 듯 요 
만	배송 도 빠르 ㅂ니다 이틀 만 에 받 은 듯 요
느리	배송 은 좀 느리 었 습니다
파손	다만 박스 가 파손 되 ᆫ 채 로 배송 되 어 내구 도 에 걱정 되 네요
빨리	10 월 초 배송 이 라 생각 하 았 는데 엄청 빨리 오 았 네요
빠르	배송 도 빠르 ㅂ니다
빠르	생각 보다 배송 이 빠르 네요
빠르	빠르 ᆫ 배송 확실 하 ᆫ 업그레이드 좋 은 가격
빠르	빠르 ᆫ 배송 에 어마어마 하 ᆫ 가성비 까지
빠르	배송 도 빠르 었 고 물건 은 정말 좋 네요
빠르	배송 도 빠르 었 습니다
빠르	배송 도 빠르 고 제품 도 좋 네요
늦	배송 이 늦 을 것 이 라 예상 하 았 는데 되 게 일찍 오 았 습니다 
예상	배송 이 늦 을 것 이 라 예상 하 았 는데 되 게 일찍 오 았 습니다
빨리	배송 도 빨리 오 았 고 디자인 , 무게 , 성능도 모두 마음 에 드 ㅂ니다
빠르	업그레이드 도 잘 되 었 고 , 배송 도 빠르 고 좋 았 어요
빠르	되 게 배송 도 빠르 고 설치 하 아 보 니 너무 좋 네요 좋 은 제품 보내주 시 어서 감사합니다
빨리	생각 보다 빨리 배송 이 되 었 어요
하루	하루 차이 로 예약 배송 으로 되 는 바람 에 20 일 을 기다리 어서 받 았 네요
빨리	배송 도 생각 보다 빨리 오 아서 놀래 었 습니다
빠르	참 배송 이 진짜 빠르 어요
하루	배송 준비 뜨 고 나서 ᆫ 하루 만 에 오 았 네요 
만	배송 준비 뜨 고 나서 ᆫ 하루 만 에 오 았 네요
빠르	빠르 ᆫ 배송 으로 만족 하 ᆫ 노트북 받 앗 네요
빨리	생각 보다 빨리 배송 되 어서 너무 기쁘 었 습니다
빠르	배송 엄청 빠르 고 성능 말 하 ᆯ 것 도 없 고 디자인 도 이쁘 네요 굿 굿 굿
지연	추석 에 주문 하 아서 배송 이 조금 지연 되 었 지만 가격 대비 좋 은 제품 받 았 습니다
빠르	구매 ㅎ ㅜ 빠르 ᆫ 배송 으로 안전하게 도착 하 았 습니다
빠르	배송 이 매우 빠르 ᆫ 점 이 가장 만족 스럽 었 습니다
빠르	배송 도 빠르 고 특히나 좋 았 던 것 이 ᆫ 상담 하 아 주 시 었 던 여직원 분
빠르	다시 한번 빠르 ᆫ 배송 , 요청 사항 들어주 시 ᆫ 담당자 님 께 감사드리 ㅂ니다
빠르	배송 도 생각 보다 빠르 게 하 아 주 시 어서 잘 받 았 습니다
빠르	생각 보다 배송 이 빠르 어 좋 네요
빠르	배송 도 빠르 고 몇 시간 동안 만지 어 보 았 는데 아주 만족스럽 습니다
빨리	예약 이벤트 로 사 았 는데 배송 도 빨리 오 고 램 이랑 SSD 업 도 잘 되 어서 오 았 네요
빠르	배송 도 빠르 고 양품 이 ㅂ니다
빨리	생각 보다 배송 이 빨리 오 았 네요
빠르	빠르 ᆫ 배송 만족 하 ㅂ니다
빠르	주말 에 올 줄 알 았 는데 빠르 게 배송 이 되 었 습니다
빠르	배송 빠르 ㅂ니다
만	그리고 배송 업체 만 바꾸 ᆫ다면 좋 겠 네요
빠르	배송 빠르 ᄆ
빠르	주말 주문 하 았 는데 화요일 배송 되 어 수요일 수령 하 았 어요 배송 은 빠르 ᆫ 편 은 아니 었 지만 노트북 은 아주 만족 하 ㅂ니다 잘 쓰 ᆯ게요
다음날	배송 도 결제 하 ᆫ 다음날 바로 오 고 , 요청 하 ᆫ 업그레이드 도 다 되 어 오 았 구요 
바로	배송 도 결제 하 ᆫ 다음날 바로 오 고 , 요청 하 ᆫ 업그레이드 도 다 되 어 오 았 구요
느리	배송 도 느리 ᆯ 것 같 앗 는데 생각 보다 빨리 왓 이 구요 성능도 좋 은 것 같 고 마 감도 싸구려 처럼 보이 ᆯ까 보 아 걱정 하 앗 는데 생각 보다 마 감도 괜찮 고 좋 은 것 같 아요 
빨리	배송 도 느리 ᆯ 것 같 앗 는데 생각 보다 빨리 왓 이 구요 성능도 좋 은 것 같 고 마 감도 싸구려 처럼 보이 ᆯ까 보 아 걱정 하 앗 는데 생각 보다 마 감도 괜찮 고 좋 은 것 같 아요
빠르	배송 도 빠르 고 제품 도 os 설치 하 ᆯ 때 빠르 게 문제 없이 설치 되 네요 
빠르	배송 도 빠르 고 제품 도 os 설치 하 ᆯ 때 빠르 게 문제 없이 설치 되 네요
빠르	very good ( : 배송 빠르 ᄆ
아쉽	16 기가 램 추가 하 고 싶 었 는데 본 상품 배송 ㅎ ㅜ 주문 하 아서 장착 못 받 아서 아쉽 어요
빠르	배송 도 빠르 고 가성비 좋 습니다
빠르	배송 은 빠르 ᆫ 편 이 며 상담 도 만족스럽 습니다
만	배송 은 부산 인 데 이틀 만 에 오 았 구요
빠르	일단 배송 빠르 고 , 화면 은 짱짱 하 ㅂ니다
빠르	배송 도 빠르 고 가성비 갑 제품 인 것 같 아요
아쉽	그레이 가 품절 인 게 아쉽 기 ᆫ 하지만 이 색상 도 생각 보다 ᆫ 괜찮 은 것 같 아요 저렴 하 ᆫ 가격 에 잘 구매 하 았 고 배송 도 빠르 고 포장 도 꼼꼼 하 게 잘 오 았 어요 
빠르	그레이 가 품절 인 게 아쉽 기 ᆫ 하지만 이 색상 도 생각 보다 ᆫ 괜찮 은 것 같 아요 저렴 하 ᆫ 가격 에 잘 구매 하 았 고 배송 도 빠르 고 포장 도 꼼꼼 하 게 잘 오 았 어요 
꼼꼼	그레이 가 품절 인 게 아쉽 기 ᆫ 하지만 이 색상 도 생각 보다 ᆫ 괜찮 은 것 같 아요 저렴 하 ᆫ 가격 에 잘 구매 하 았 고 배송 도 빠르 고 포장 도 꼼꼼 하 게 잘 오 았 어요
빠르	가성비 최고 네 이 어 배송 도 빠르 고 박스 에 필요 하 ᆫ 것 들 만 딱 들 어 있 네요 좋 습니가 
만	가성비 최고 네 이 어 배송 도 빠르 고 박스 에 필요 하 ᆫ 것 들 만 딱 들 어 있 네요 좋 습니가
빠르	배송 도 빠르 고 가격 도 좋 아서 넘 ㅜ 마음 에 드 ㅂ니다
빠르	예약판매 이 ᄆ 에 도 빠르 ᆫ 배송 감사합니다
빠르	이 가격대 에 이런 노트북 을 이용 하 ᆯ 수 있 어서 너무 좋 아 요 답변 도 빠르 고 배송 도 빠르 아서 너무 만족 하 ㅂ니다 
빠르	이 가격대 에 이런 노트북 을 이용 하 ᆯ 수 있 어서 너무 좋 아 요 답변 도 빠르 고 배송 도 빠르 아서 너무 만족 하 ㅂ니다
빠르	노트북 추천 으로 Lenovo S 340 - 14 APl 라 이제 ᆫ 피카소 R 5 - 성능 : 속도 가 빠르 ᄆ - 무게 : 가볍 ᄆ ( 이 동시 휴대용 이 ) - 디자인 : 세련 되 ᄆ - 배송 : 무척 빠르 ᄆ - 가격 : 최저가 임 
빠르	노트북 추천 으로 Lenovo S 340 - 14 APl 라 이제 ᆫ 피카소 R 5 - 성능 : 속도 가 빠르 ᄆ - 무게 : 가볍 ᄆ ( 이 동시 휴대용 이 ) - 디자인 : 세련 되 ᄆ - 배송 : 무척 빠르 ᄆ - 가격 : 최저가 임
하루	이틀 정도 사용 중 이 ᆫ데 배송 도 하루 만 에 오 고 , 제품 마 감도 좋 습니다 
만	이틀 정도 사용 중 이 ᆫ데 배송 도 하루 만 에 오 고 , 제품 마 감도 좋 습니다
빠르	AMD 노트북 은 처음 사보 이 는데 동급 인텔 보다 저렴 하 기도 하 고 슈퍼 더블 업 행사 도 하 ᆫ다고 하 아서 구매 하 았 네요 배송 도 빠르 고 노트북 도 깔끔 하 고 맘 에 들 네요 속도 가 빠르 ᆯ 것 같 고 좋 아요 
빠르	AMD 노트북 은 처음 사보 이 는데 동급 인텔 보다 저렴 하 기도 하 고 슈퍼 더블 업 행사 도 하 ᆫ다고 하 아서 구매 하 았 네요 배송 도 빠르 고 노트북 도 깔끔 하 고 맘 에 들 네요 속도 가 빠르 ᆯ 것 같 고 좋 아요
빨리	배송 도 빨리 오 고 와이파이 도 잘 잡 고 , 게임 을 안 하 아서 유투브 나 사무용 , 문서 편집 하 는데 충분 하 ᆫ 것 같 습니다
빠르	배송 도 빠르 ㅂ니다
바로	배송 은 정말 총알 이 ᆫ데 , 주문 하 고 바로 다음날 도착 하 았 다 
다음날	배송 은 정말 총알 이 ᆫ데 , 주문 하 고 바로 다음날 도착 하 았 다
다음날	포장 잘 하 아 주 시 고 다음날 잘 배송 되 었 읍니다 윈도 깔 고 보 니 빠르 게 작동 잘 되 ㅂ니다 
빠르	포장 잘 하 아 주 시 고 다음날 잘 배송 되 었 읍니다 윈도 깔 고 보 니 빠르 게 작동 잘 되 ㅂ니다
빠르	배송 도 빠르 고 , 윈도10 설치 ㅎ ㅜ 사용 하 니 성능도 맘 에 드 ㅂ니다
빠르	배송 도 빠르 아서 좋 습니다
빠르	빠르 ᆫ 배송 만족 하 ㅂ니다 색상 도 블루 이쁘 ㅂ니다 빠릿빠릿 하 구요 가볍 습니다 서류 작성 이나 인강 용 으로 적극 추천 하 ㅂ니다
빠르	배송 정말 빠르 고 깔끔 하 게 배송 해 주 시 었 습니다
빠르	빠르 ᆫ 배송 에 도 넘 감사합니다
당일	당일 배송 에 까 ㅁ 놓 ᆯ
하루	하루 만 에 배송 받 고 윈도우 설치 하 고 지금 사용 중 이 ᆫ데 무난 하 게 사용 중 이 ㅂ니다 
만	하루 만 에 배송 받 고 윈도우 설치 하 고 지금 사용 중 이 ᆫ데 무난 하 게 사용 중 이 ㅂ니다
빠르	모두 가 추천 하 아 주 시 는 상품 이 라 첫 노트북 으로 이 제품 을 사 았 습니다 배송 빠르 고 잘 쓰 겠 습니다
빠르	배송 빠르 고 성능 좋 고 가성비 굿
만	처음 쓰 어 보 는 노트북 이 ᆫ데 정말 잘살 ㄴ 것 같 아요 살 자마자 윈도우 설치 하 고 부팅속도 보고 너무 깜짝 놀라 았 네요 이 가격 에 이 사양 의 노트북 을 구매 하 ᆯ 수 있 다니 너무 좋 네요 다 들 고민 은 배송 만 늦 어 지 ᆯ 뿐 바로 구매 하 시 어요 
늦	처음 쓰 어 보 는 노트북 이 ᆫ데 정말 잘살 ㄴ 것 같 아요 살 자마자 윈도우 설치 하 고 부팅속도 보고 너무 깜짝 놀라 았 네요 이 가격 에 이 사양 의 노트북 을 구매 하 ᆯ 수 있 다니 너무 좋 네요 다 들 고민 은 배송 만 늦 어 지 ᆯ 뿐 바로 구매 하 시 어요 
바로	처음 쓰 어 보 는 노트북 이 ᆫ데 정말 잘살 ㄴ 것 같 아요 살 자마자 윈도우 설치 하 고 부팅속도 보고 너무 깜짝 놀라 았 네요 이 가격 에 이 사양 의 노트북 을 구매 하 ᆯ 수 있 다니 너무 좋 네요 다 들 고민 은 배송 만 늦 어 지 ᆯ 뿐 바로 구매 하 시 어요
바로	더블 더블 업 되 어서 25 일 에 주문 하 았 는데 27 일 에 바로 배송 오 았 습니다
빠르	배송 무지 빠르 네요
빠르	배송 도 빠르 고 상품 포장 도 전체 적 으로 만족스럽 게 오 아서 기쁘 게 생각 하 ㅂ니다
빠르	배송 도 빠르 고 좋 아요 좋 아
빠르	배송 이 아주 빠르 ㅂ니다 상판 이 알루미늄 소재 이 라 고급스럽 고 무엇 보다 가성비 는 최고 이 ㅂ니다 윈도우 설치 쉽 게 하 고 아주 잘 돌아가 ㅂ니다
빠르	배송 도 빠르 고 가성비 최강 이 ㅂ니다
빠르	배송 이 너무 빠르 고 좋 았 습니다
빠르	배송 빠르 었 구요 색 생 도 괜찮 고 내외 과 ᆫ 하 자 없이
빠르	배송 아주 빠르 었 습니다 생각 보다 되 게 성능 이 좋 아서 놀라 았 습니다 가성비 좋 고 휴대 하 기 도 편하 ㅂ니다 잘 사용 하 겠 습니다
빠르	배송 은 빠르 아서 좋 앗 는데 레노버 전용 키스킨 이 빼먹 고 주 시 어서 아쉽 네요 키스킨 기다리 고 잇 습니다 
아쉽	배송 은 빠르 아서 좋 앗 는데 레노버 전용 키스킨 이 빼먹 고 주 시 어서 아쉽 네요 키스킨 기다리 고 잇 습니다
바로	배송 도 목요일 에 시키 었 는데 토요일 에 바로 받 았 습니다 칼 배송 감사합니다 노트북 도 완전 맘 에 들 이 어요 윈도우 잘 설치 하 고 잘 사용 중 이 ㅂ니다 감사합니다
빠르	받 자마자 윈도우 설치 하 고 잘 사용 중 이 ㅂ니다 디자인 도 이쁘 고 , 배송 도 빠르 아서 좋 네요 감사합니다
하루	배송 은 주말 이 끼 어서 하루 만 에 배송 빠르 ㅂ니다 
만	배송 은 주말 이 끼 어서 하루 만 에 배송 빠르 ㅂ니다 
빠르	배송 은 주말 이 끼 어서 하루 만 에 배송 빠르 ㅂ니다
빠르	빠르 ᆫ 배송 너무나 도 좋 았 어요
다음날	오전 에 주문 하 니 다음날 배송 이 어 오 아서 너무 좋 았 구요 SSD , RAM 더블 로 업그레이드 하 았 고 , 정상 적 으로 장착 되 ᆫ 것 확인 하 았 습니다
만	일단 배송 은 이틀 만 에 오 았 어요 배송 은 빠르 ᆫ데 노트북 을 문 앞 에 두 고 가 시 어서 약간 당황 하 았 어요 
