PNword	review
좋	디자인 도 좋 고 제품 도 빠르 게 준비 하 아 주 시 어서 잘 찾아오 았 는데 당시 키스킨 이 무료 이 어서 같이 넣 어 주 시 었 겠 다 하 았 는데 안 들 이 어 있 더라구요
좋	배송 도 빠르 고 포장상태 도 좋 고 제품 도 만족 하 ㅂ니다 
만족	배송 도 빠르 고 포장상태 도 좋 고 제품 도 만족 하 ㅂ니다
만족	ips 패널 , 풀 hd , 라 이제 ᆫ 5 를 모두 만족 하 고 는 50 만 원 이 넘 질 않 습니다 스펙 으로 표시 는 안 되 어도 마감 디자인 도 모두 훌륭 하 ㅂ니다 좋 은 제품 에 더블 업 이벤트 까지 좋 은 구매 하 았 습니다 
좋	ips 패널 , 풀 hd , 라 이제 ᆫ 5 를 모두 만족 하 고 는 50 만 원 이 넘 질 않 습니다 스펙 으로 표시 는 안 되 어도 마감 디자인 도 모두 훌륭 하 ㅂ니다 좋 은 제품 에 더블 업 이벤트 까지 좋 은 구매 하 았 습니다 
좋	ips 패널 , 풀 hd , 라 이제 ᆫ 5 를 모두 만족 하 고 는 50 만 원 이 넘 질 않 습니다 스펙 으로 표시 는 안 되 어도 마감 디자인 도 모두 훌륭 하 ㅂ니다 좋 은 제품 에 더블 업 이벤트 까지 좋 은 구매 하 았 습니다
좋	배송 도 빠르 게 오 고 제품 상태 도 좋 네요 잘 쓰 겠 습니다
좋	50 만 원 대 중 저가 라인 에서 이 정도 로 좋 은 제품 이 있 는지 처음 알 았 습니다
좋	받 자마자 윈도우 깔 고 실행 하 아 보 았 는데 가격 대비 대만족 입 이 다 좋 은 제품 감사 하 아요
만족	30 만 원 대 타 아 제품 이 있 기 ᆫ 하지만 무게 차이 가 400 g 이상 나 고 들 고 다니 는 입장 에서 이 가격 에 14인치 이 정도 무게 ips 이 면 만족 하 ㅂ니다
좋	이 제품 이 가격 대비 성능 이 좋 다고 추천 받 아 구매 하 았 는데 부팅속도 도 빠르 고 좋은것 같 습니다
고성능	하지만 인텔 i5 와 필적 하 는 성능 이 라서 이 제품 을 선택 하 ᆫ 것 이 ᆫ데 프로그램 몇 개 깔 고 돌리 어 보 니 생각 만큼 그렇게 고성능 (
고성능	하지만 인텔 i5 와 필적 하 는 성능 이 라서 이 제품 을 선택 하 ᆫ 것 이 ᆫ데 프로그램 몇 개 깔 고 돌리 어 보 니 생각 만큼 그렇게 고성능 (
좋	제품 도 좋 고 배송 도 빠르 ㅂ니다
만족	생각 보다 제품 이 빨리 오 아서 만족 스럽 어요
좋	에어캡 을 제거 하 ᆫ ㅎ ㅜ 에 제품 을 보 니 생각 하 던 것 보다 모니터 는 크 면서 두께 는 얇 아서 가지 고 다니 기 에 딱 좋 더군요
만족	가격 성능 모두 만족 스럽 ᆫ 제품 이 ㅂ니다
좋	4 kg 의 무게 65 w 어댑터 제공 상판 메탈 이점 이 많 아서 좋 아요 받 아 보 니 제품 마 감도 좋 네요 초기불량 ( 불량화소 ) 때문 에 짜증 나 지만 만족스럽 네요 
좋	4 kg 의 무게 65 w 어댑터 제공 상판 메탈 이점 이 많 아서 좋 아요 받 아 보 니 제품 마 감도 좋 네요 초기불량 ( 불량화소 ) 때문 에 짜증 나 지만 만족스럽 네요
가볍	백팩 에 넣 고 다니 다가 노트북 과 충전기 무게 에 어깨 가 빠지 ᆯ 것 같 아 가볍 ᆫ 제품 으로 구매 하 았 습니다
좋	그동안 삼성 , 엘지 노트북 만 100 만 원 넘 는 제품 으로 사용 하 아서 반신반의 로 선택 하 았 는데 아주 좋 네요
좋	더블 업 이벤트 로 사 게 되 어 저렴 하 게 좋 은 제품 을 보내주 어 감사합니다
가볍	배송 빠르 고 제품 너무 가볍 고 성능 최고 이 ㅂ니다 나르 아 다니 어요 집 i5 3570 보다 빠르 ᆫ 것 같 네요
좋	주문 전 에 요청 하 았 던 사항 들 도 다 지키 어 주 시 고 , 실제로 얼 ᆫ 박싱 해보 니 제품 하 자 도 없 고 가격 에 비하 아 성능도 좋 아서 대 만족 중 이 ㅂ니다
좋	디자인 도 예쁘 고 더블 업 이벤트 에다가 블루색 상 선택 하 앗 는데 너무너무 맘 에 들 이 고 예쁘 ㅂ니다 추천 하 아요 저렴 하 ᆫ 가격 에 저 도 추천 받 아서 산 것 이 ᆫ데 다른 사람 ？ 한테 추천 하 고 싶 어요 빠르 ᆫ 배송 감사 하 고 좋 은 제품 감사 하 아요
좋	50 만 원 아래 에 가성비 좋 은 노트북 을 찾 다보니 , 이 제품 과 에이서 제품 을 비교 하 던 중 에 우연히 더블 더블 업그레이드 이벤트 접하 고 구매 하 게 되 었 는데 성능 , 디자인 , 소음 , 발열 등 노트북 의 전반 적 인 부분 에 만족 하 고 있 습니다 
만족	50 만 원 아래 에 가성비 좋 은 노트북 을 찾 다보니 , 이 제품 과 에이서 제품 을 비교 하 던 중 에 우연히 더블 더블 업그레이드 이벤트 접하 고 구매 하 게 되 었 는데 성능 , 디자인 , 소음 , 발열 등 노트북 의 전반 적 인 부분 에 만족 하 고 있 습니다
좋	고객 입장 에서 늘 좋 은 제품 과 서비스 를 제공 하 ᆫ다면 회사 또는 잘 성장 하 시 리라 믿 습니다
좋	하지만 가격 을 비교 하 면 이해 가 가 는 부분 이 며 2 nd 노트북 정도 로 가성비 좋 은 노트북 을 고려 하 ᆫ다면 충분히 좋 은 제품 이 ㅂ니다 
좋	하지만 가격 을 비교 하 면 이해 가 가 는 부분 이 며 2 nd 노트북 정도 로 가성비 좋 은 노트북 을 고려 하 ᆫ다면 충분히 좋 은 제품 이 ㅂ니다
비싸	딸아이 선물 로 문서작업 용 으로 선물 하 았 어요 전 에 비싸 게 주 고 살 ᆫ 소니 제품 보다 완전 빠르 다고 좋아하 네요 운용 체제 없 는 것 이 라서 컴 초보 인 저 는 좀 힘들 더라구요 담 에 는 다 깔리 어 있 는 것 로 주문 하 아야 하 겟 어요 이 어 틀 ᆫ 잘살 ㄴ 듯 하 ㅂ니다 저렴 하 게
만족	제품 만족 하 ㅂ니다
만족	군더더기 없이 기본 에 아주 충실 하 네요 메모리 랑 하드 둘 이 다 업그레이드 되 어서 오 았 구요 제품 은 아주 만족 하 ㅂ니다
가볍	만약 용도 가 웹서핑 , 문서작성 , 동영상 감상 , 가볍 ᆫ 게임 용 으로 구매 를 생각 하 시 고 계시 ᆫ다면 주저없이 보 ᆫ 제품 구매 하 시 어도 되 겠 습니다
만족	배송 , 제품 속도 디자인 키감 가성비 모두 만족 하 ㅂ니다
좋	직접 수령 하 았 습니다 제품 도 좋 고 다 좋 은데 
좋	직접 수령 하 았 습니다 제품 도 좋 고 다 좋 은데
좋	제품 은 가볍고 가성비 도 좋 습니다
좋	4 kg 의 무게 에 ips 패널 램 업글 등등 아주 가성비 좋 은 제품 이 ㅂ니다
좋	받 아서 잘 쓰 고 있 어요 며칠 만 더 기다리 었 다가 구매 하 았 으면 더블 더블 이벤트 이 라 좋 았 을 것 이 라는 아쉬움 이 있 네요 포장 도 꼼꼼 하 고 제품 도 만족 하 ㅂ니다 마우스 받 고 싶 어요 
만족	받 아서 잘 쓰 고 있 어요 며칠 만 더 기다리 었 다가 구매 하 았 으면 더블 더블 이벤트 이 라 좋 았 을 것 이 라는 아쉬움 이 있 네요 포장 도 꼼꼼 하 고 제품 도 만족 하 ㅂ니다 마우스 받 고 싶 어요
좋	대학생 이 라 돈 은 별로 없 는데 돈 은 많이 나가 아서 저렴 하 ᆫ 갓 성비 제품 을 찾 고 있 었 는데 딱 좋 은 제품 이 에요
만족	오래전 부터 레노버 제품 만족 하 면서 사용 중 이 었 는데
좋	좋 은 제품 저렴 하 게 구매 하 아서 잘 쓰 겠 습니다
만족	AS 없이 사용 만 하 면 만족 하 ᆫ 제품 이 ㅂ니다
좋	가성비 대비 좋 은 제품 이 라 레노버 릉 애용 합 이 니 두 ㅋ
좋	가성비 엄청 좋 은 제품 이 라고 하 네요
만족	다른 분 들 보 면 늦 게 받 으시 는 분 들 도 계시 던데 저 는 빨리 오 아서 매우 만족 하 ㅂ니다 그리고 프리 도스 제품 을 선택 하 았 는데 윈도우10 설치 가 좀 까다롭 다는 글 이 많 던데 그 와 달리 저 는 쉽 게 설치 하 았 습니다 속도 도 빠르 고 디자인 도 이 뿌 고 성능 도 만족 하 ㅂ니다 가성비 끝판 왕 인 듯 하 ㅂ니다 더블 업 서비스 도 매우 만족 하 ㅂ니다 이 ᆫ 가격대 광 시야 각 패널 도 정말 좋 네요 
만족	다른 분 들 보 면 늦 게 받 으시 는 분 들 도 계시 던데 저 는 빨리 오 아서 매우 만족 하 ㅂ니다 그리고 프리 도스 제품 을 선택 하 았 는데 윈도우10 설치 가 좀 까다롭 다는 글 이 많 던데 그 와 달리 저 는 쉽 게 설치 하 았 습니다 속도 도 빠르 고 디자인 도 이 뿌 고 성능 도 만족 하 ㅂ니다 가성비 끝판 왕 인 듯 하 ㅂ니다 더블 업 서비스 도 매우 만족 하 ㅂ니다 이 ᆫ 가격대 광 시야 각 패널 도 정말 좋 네요 
만족	다른 분 들 보 면 늦 게 받 으시 는 분 들 도 계시 던데 저 는 빨리 오 아서 매우 만족 하 ㅂ니다 그리고 프리 도스 제품 을 선택 하 았 는데 윈도우10 설치 가 좀 까다롭 다는 글 이 많 던데 그 와 달리 저 는 쉽 게 설치 하 았 습니다 속도 도 빠르 고 디자인 도 이 뿌 고 성능 도 만족 하 ㅂ니다 가성비 끝판 왕 인 듯 하 ㅂ니다 더블 업 서비스 도 매우 만족 하 ㅂ니다 이 ᆫ 가격대 광 시야 각 패널 도 정말 좋 네요 
좋	다른 분 들 보 면 늦 게 받 으시 는 분 들 도 계시 던데 저 는 빨리 오 아서 매우 만족 하 ㅂ니다 그리고 프리 도스 제품 을 선택 하 았 는데 윈도우10 설치 가 좀 까다롭 다는 글 이 많 던데 그 와 달리 저 는 쉽 게 설치 하 았 습니다 속도 도 빠르 고 디자인 도 이 뿌 고 성능 도 만족 하 ㅂ니다 가성비 끝판 왕 인 듯 하 ㅂ니다 더블 업 서비스 도 매우 만족 하 ㅂ니다 이 ᆫ 가격대 광 시야 각 패널 도 정말 좋 네요
만족	어제 제품 을 받 고 보 니 생각 보다 더욱 만족 스럽 었 습니다
좋	가성비 정말 좋 은 제품 인 것 같 습니다
좋	물론 , 이 제품 을 살펴보 시 ᆯ 정도 이 면 이미 유식 하 시 ᆫ 분 들 이 많 으시 겠 지만 , 저 처럼 컴퓨터 는 잘 모르 는데 돈 은 없 고 성능 이 좋 은 노트북 을 찾 고 있 는 분 들 에게 도움 이 되 고 싶 어 길 게 첨언 하 았 습니다
좋	인텔 제품 과 비교 하 아 속도 도 빠르 고 그래픽 성능도 좋 아서 , 업무용 과 게임용 으로 둘 ㅜ 사용 하 지 좋 습니다 
좋	인텔 제품 과 비교 하 아 속도 도 빠르 고 그래픽 성능도 좋 아서 , 업무용 과 게임용 으로 둘 ㅜ 사용 하 지 좋 습니다
좋	소음 도 작 고 가성비 좋 은 제품 으로 강추 하 ㅂ니다
좋	좋 은 제품 많이 파 시 어요
좋	아주 이쁘 고 마음 에 쏙 들 는 제품 입 니 다 저렴 하 ᆫ 가격 에 좋 은 제품 판매 하 아 주 시 어서 감사합니다 램 도 추후 에 오 아서 잘 받 았 습니다 분해 드라이버 구하 기가 힘들 어 따로 찾 느라 애 를 먹 었 지만 하드 는 따로 구매 하 아 장착 하 니 확장성 도 마음 에 들 네요 다르 ᆫ 국내 브랜드 도 있 겠 지만 이 정도 가격 에 딱 좋 은 제품 이 다 생각 하 ㅂ니다 좋 은 제품 감사합니다 
좋	아주 이쁘 고 마음 에 쏙 들 는 제품 입 니 다 저렴 하 ᆫ 가격 에 좋 은 제품 판매 하 아 주 시 어서 감사합니다 램 도 추후 에 오 아서 잘 받 았 습니다 분해 드라이버 구하 기가 힘들 어 따로 찾 느라 애 를 먹 었 지만 하드 는 따로 구매 하 아 장착 하 니 확장성 도 마음 에 들 네요 다르 ᆫ 국내 브랜드 도 있 겠 지만 이 정도 가격 에 딱 좋 은 제품 이 다 생각 하 ㅂ니다 좋 은 제품 감사합니다 
좋	아주 이쁘 고 마음 에 쏙 들 는 제품 입 니 다 저렴 하 ᆫ 가격 에 좋 은 제품 판매 하 아 주 시 어서 감사합니다 램 도 추후 에 오 아서 잘 받 았 습니다 분해 드라이버 구하 기가 힘들 어 따로 찾 느라 애 를 먹 었 지만 하드 는 따로 구매 하 아 장착 하 니 확장성 도 마음 에 들 네요 다르 ᆫ 국내 브랜드 도 있 겠 지만 이 정도 가격 에 딱 좋 은 제품 이 다 생각 하 ㅂ니다 좋 은 제품 감사합니다
만족	제품 은 만족 하 ㅂ니다
좋	결론 가격 대비 좋 고 가격 대비 이상 성능 을 바라 지 말 자 돈 갑 하 는 제품 이 ㅂ니다
좋	사후 서비스 가 평 이 별로 좋 지 않 아서 걱정 이 되 기 ᆫ 하지만 , 제품 받 아 보 니 마 감도 나쁘 지 않 고 , 전반 적 으로 레노버 제품 답지 않 게 내구성 이 정말 좋은 것 같 습니다
좋	여러 가지 조사 를 하 고 그중 가성비 가 좋 다는 말 이 가장 많 았 던 제품 을 선택 하 았 습니다
