PNword	review
만족	저렴 하 ᆫ 가격 에 램 과 SSD 도 업그레이드 하 아 주 시 어서 무척 만족 하 ᆯ 수 있 는 선택 이 었 습니다
무료	타임 딜 상품 으로 총 램 12 GB , NVME 256 GB 무료 업그레이드 로 아주 마음 에 드 ㅂ니다
싸게	9 / 30 일 에 더블 이벤트 로 싸게 업그레이드 하 아서 사 게 되 니 너무 좋 네요 
좋	9 / 30 일 에 더블 이벤트 로 싸게 업그레이드 하 아서 사 게 되 니 너무 좋 네요
좋	업그레이드 되 어서 오 니 성능도 빠리 ㅅ 하니 좋 네요
좋	제공 하 아 주 시 ᆫ 업그레이드 도 좋 았 습니다
좋	배송 도 하루 만 에 오 고 만원 으로 추가 업그레이드 까지 하 ᆯ 수 있 어서 너무 좋 습니다
좋	빠르 ᆫ 배송 확실 하 ᆫ 업그레이드 좋 은 가격
만족	더블 업그레이드 까지 구성 되 ᆫ 상품 이 라 어머니 가 쓰 시 기 에 불편 하 ᆫ 점 도 없 고 만족 하 시 네요
만족	기존 에 사용 하 던 노트북 이 오래되 시 어 인터넷 도 힘들 더라구요 ssd 업그레이 드 를 하 ㄹ려다가 구매 하 았 는데 생각 하 았 던 것 보다 훨씬 만족 스럽 ᆫ 성능 이 ㅂ니다 사전 예약 서비스 로 받 았 던 용량 과 램 업그레이드 덕분 에 훨씬 빠르 ᆫ 것 같 기 도 하 구요
잘	업그레이드 도 잘 되 어 있 고 윈도우 설치 하 니 짱짱 하 게 잘 돌아가 ㅂ니다 
잘	업그레이드 도 잘 되 어 있 고 윈도우 설치 하 니 짱짱 하 게 잘 돌아가 ㅂ니다
잘	업그레이드 도 잘 되 었 고 , 배송 도 빠르 고 좋 았 어요 
좋	업그레이드 도 잘 되 었 고 , 배송 도 빠르 고 좋 았 어요
잘	생각 보다 배송 이 일찍 오 았 네요 윈도우 설치 ㅎ ㅜ 작동 하 아 보 니 빠리 ㅅ 하네 요 업그레이드 도 잘 되 어 오 았 고 가성비 최고 제품 이 이 네요
무료	재고 가 떨 아 지 어서 예약 구매 를 하 았 는데 , 램 과 SSD 를 무료 로 업그레이드 하 아 주 시 어서 기다리 ᆫ 보람 이 있 었 습니다
잘	업그레이드 도 설명 대로 잘 하 아 주 시 었 네요
저렴	사은품 업그레이드 때문 에 저렴 하 ᆫ 가격 에 좋 은 노트북 얻 어 가 ㅂ니다 
좋	사은품 업그레이드 때문 에 저렴 하 ᆫ 가격 에 좋 은 노트북 얻 어 가 ㅂ니다
잘	예약 구매 업그레이드 도 잘 되 어 있 고 만족 하 ㅂ니다 
만족	예약 구매 업그레이드 도 잘 되 어 있 고 만족 하 ㅂ니다
좋	업그레이드 덕 에 사용 하 지 더 좋 아 지 엇 네요
잘	그동안 고장 없이 잘 쓰 었 기 때문 에 이번 에 아이디어패드 도 굉장히 오래 쓰 ᆯ 것 이 라고 생각 되 ㅂ니다 여러모로 성능 높 고 다만 램 이나 하드 용량 이 조금 아쉽 었 는데 이번 에 예 판 이벤트 로 업그레이드 까지 하 아 주 어서 참 쓰 ᆯ 만 하 게 되 었 습니다
좋	사양 도 업그레이드 되 어 기다리 ᆫ 보람 이 있 어서 너무 좋 아요
기스	배송 도 24 시간 안 에 도착 하 고 , 업그레이드 개봉 하 시 ᆫ 훈 데 도 기스 나 거나 상한 부분 없이 깔끔 하 ㅂ니다
좋	무게 도 나름 가볍고 9900 원 에 업그레이드 선택 도 좋 네요
좋	이것 ᆫ 필요시 추가 업그레이드 하 아 10 년간 쓰 었 음 좋 겠 습니다
잘	9900 원 추가 하 아서 nvme 256 , 램 8 기가 업그레이드 받 았 고 확인 하 아 보 니 잘 장착 되 어 있 네요
잘	추가 로 사양 업그레이드 하 았 는데 현재 문제 없이 잘 동작 하 고 있 습니다
좋	라 이제 ᆫ 3500 u 탑재 노트북 중 에서 단연 가장 좋 은 스펙 과 배터리 , 이번 기회 더블 더블 업그레이드 혜택 보 아서 고민 없이 바로 구매 하 았 습니다 제 가 먼저 쓰 다가 , 바로 하나 더 사 아서 와이프 주 었 네요
만족	더블 업그레이드 도 너무 만족스럽 고 이번 에 개강 하 아서 노트북 새로 장만 하 았 는데 너무 맘 에 들 네요 사용 하 니 속도 도 빠르 고 예쁘 어서 만족 하 ㅂ니다
만족	가성비 노트북 으로 대표 적 이 라서 구매 하 았 는데 만족 하 ㅂ니다 이벤트기간 이 라서 그러 ᆫ지 부품 업그레이드 도 싸게 구입 하 ᆫ 것 같 구요 부팅속도 도 빠르 네요 10 초 정도 걸리 는 듯 ssd 업글 은 안 하 았 습니다 체감 상 차이 없 다는데 그래도 더 낫 다는 다른 후기 들 을 참고 하 았 습니다 그냥 집 에 있 는 ssd 추가 로 달 았 습니다 별모양 나사 이 ㅂ니다 분해 실 때 참고 하 시 어요 
싸게	가성비 노트북 으로 대표 적 이 라서 구매 하 았 는데 만족 하 ㅂ니다 이벤트기간 이 라서 그러 ᆫ지 부품 업그레이드 도 싸게 구입 하 ᆫ 것 같 구요 부팅속도 도 빠르 네요 10 초 정도 걸리 는 듯 ssd 업글 은 안 하 았 습니다 체감 상 차이 없 다는데 그래도 더 낫 다는 다른 후기 들 을 참고 하 았 습니다 그냥 집 에 있 는 ssd 추가 로 달 았 습니다 별모양 나사 이 ㅂ니다 분해 실 때 참고 하 시 어요
무료	램 8 G , SSD 240 G 로 무료 업그레이드 되 었 고 , 노트북 구매 시
좋	오전 에 주문 하 니 다음날 배송 이 어 오 아서 너무 좋 았 구요 SSD , RAM 더블 로 업그레이드 하 았 고 , 정상 적 으로 장착 되 ᆫ 것 확인 하 았 습니다
좋	업그레이드 좋 고
잘	SSD 업그레이드 를 받 은 게 잘 하 ᆫ건지 는 잘 모르 겠 지만 용량 을 중요시 하 면 업글 하 는게 좋 은 것 같 습니다 
잘	SSD 업그레이드 를 받 은 게 잘 하 ᆫ건지 는 잘 모르 겠 지만 용량 을 중요시 하 면 업글 하 는게 좋 은 것 같 습니다 
좋	SSD 업그레이드 를 받 은 게 잘 하 ᆫ건지 는 잘 모르 겠 지만 용량 을 중요시 하 면 업글 하 는게 좋 은 것 같 습니다
잘	램 , ssd 업그레이드 도 잘 되 어 있 고 너무 좋 네요 
좋	램 , ssd 업그레이드 도 잘 되 어 있 고 너무 좋 네요
잘	군인 이 라 휴가 때 받 고 싶 었 는데 다행히 때맞추 어 도착했 네요 현재 윈도우 설치 중 이 며 다행히 sd 카드 와 램 도 업그레이드 되 오 양품 으로 잘 온 것 같 아요 깔끔 하 네요 좋 습니다 
좋	군인 이 라 휴가 때 받 고 싶 었 는데 다행히 때맞추 어 도착했 네요 현재 윈도우 설치 중 이 며 다행히 sd 카드 와 램 도 업그레이드 되 오 양품 으로 잘 온 것 같 아요 깔끔 하 네요 좋 습니다
잘	배송 도 생각 보다 빨리 오 았 고 물건 도 꼼꼼히 잘 포장 하 아 업그레이드 도 잘 되 어 오 았 습니다 
잘	배송 도 생각 보다 빨리 오 았 고 물건 도 꼼꼼히 잘 포장 하 아 업그레이드 도 잘 되 어 오 았 습니다
좋	더블 더블 이벤트 로 업그레이드 되 어 받 으니 기분 이 좋 아요
만족	이번 에 더블 더블 업그레이드 도 받 아서 솔직히 이만한 가격 에 이만한 성능 못 구하 ᆯ 것 같 아요 너무 만족 하 ㅂ니다
저렴	저렴 하 ᆫ 가격 에 좋 은 노트북 업그레이드 까지 하 아서 사용 하 네요 
좋	저렴 하 ᆫ 가격 에 좋 은 노트북 업그레이드 까지 하 아서 사용 하 네요
좋	가성비 도 좋 고 업그레이드 이벤트 로 더욱 훌륭 하 ᆫ 스펙 으로 받 을 수 있 습니다
좋	50 만 원 아래 에 가성비 좋 은 노트북 을 찾 다보니 , 이 제품 과 에이서 제품 을 비교 하 던 중 에 우연히 더블 더블 업그레이드 이벤트 접하 고 구매 하 게 되 었 는데 성능 , 디자인 , 소음 , 발열 등 노트북 의 전반 적 인 부분 에 만족 하 고 있 습니다 
만족	50 만 원 아래 에 가성비 좋 은 노트북 을 찾 다보니 , 이 제품 과 에이서 제품 을 비교 하 던 중 에 우연히 더블 더블 업그레이드 이벤트 접하 고 구매 하 게 되 었 는데 성능 , 디자인 , 소음 , 발열 등 노트북 의 전반 적 인 부분 에 만족 하 고 있 습니다
만족	군더더기 없이 기본 에 아주 충실 하 네요 메모리 랑 하드 둘 이 다 업그레이드 되 어서 오 았 구요 제품 은 아주 만족 하 ㅂ니다
좋	더블 업그레이드 도 좋 구요 ( 윈10 업데이트 먼저 하 아 주 세요 ) 추천 드리 ㅂ니다 
추천	더블 업그레이드 도 좋 구요 ( 윈10 업데이트 먼저 하 아 주 세요 ) 추천 드리 ㅂ니다
잘	업그레이드 이벤트 로 잘 산 것 같 아요
무료	라 이제 ᆫ 피카소 R 5 빠르 고 램 업그레이드 무료 와 SSD 240 추가 하 아 구매 하 았 습니다
무료	램 무료 업그레이드 에다 사양 은 물론 이 고 노트북 크기 , 무게 등 사무용 에 매우 적합 하 ㅂ니다
무료	사람 들 은 다다 익 램 이 라고 하 어 램 은 16 기가 를 추가 하 아서 총 20 기 이 라고 신청 하 았 고 더블 업 이벤트 로 ssd 240 기가 를 무료 로 업그레이드 받 았 습니다
좋	7 월 1 일 에 주문 하 아서 7 월 3 일 에 받 았 어요 배송 도 정말 빠르 고 좋 아요 가격 대비 성능도 좋 아요 7 년 만 에 새로 살 ᆫ 노트북 이 ᆫ데 일단 빠르 아서 좋 네요 ㅠㅠㅠ 이벤 트로 램 도 4기가 업그레이드 하 아 주 고 좋 은 것 같 네요 
좋	7 월 1 일 에 주문 하 아서 7 월 3 일 에 받 았 어요 배송 도 정말 빠르 고 좋 아요 가격 대비 성능도 좋 아요 7 년 만 에 새로 살 ᆫ 노트북 이 ᆫ데 일단 빠르 아서 좋 네요 ㅠㅠㅠ 이벤 트로 램 도 4기가 업그레이드 하 아 주 고 좋 은 것 같 네요 
좋	7 월 1 일 에 주문 하 아서 7 월 3 일 에 받 았 어요 배송 도 정말 빠르 고 좋 아요 가격 대비 성능도 좋 아요 7 년 만 에 새로 살 ᆫ 노트북 이 ᆫ데 일단 빠르 아서 좋 네요 ㅠㅠㅠ 이벤 트로 램 도 4기가 업그레이드 하 아 주 고 좋 은 것 같 네요 
좋	7 월 1 일 에 주문 하 아서 7 월 3 일 에 받 았 어요 배송 도 정말 빠르 고 좋 아요 가격 대비 성능도 좋 아요 7 년 만 에 새로 살 ᆫ 노트북 이 ᆫ데 일단 빠르 아서 좋 네요 ㅠㅠㅠ 이벤 트로 램 도 4기가 업그레이드 하 아 주 고 좋 은 것 같 네요
무료	배송 도 빠르 고 무엇 보다 이 가격대 에 이만한 성능 의 노트북 구하 기 힘들 ㅂ니다 메모리 업그레이드 까지 무료 로 하 아 주 니 , 아주 쾌적 하 네요 자 ᆯ 쓰 겠 습니다
잘	메모리 와 저장장치 업그레이드 도 진행 하 았 는데 문제 없이 잘 설치 되 어 있 네요
좋	T 5 나사 때문 에 생각 보다 업그레이드 가 어렵 었 네요 그래도 많이 무겁지 않 고 가성비 좋 은 랩탑 이 ㅂ니다 윈10 설치 시 드라이버 도 잘 잡히 네요 
잘	T 5 나사 때문 에 생각 보다 업그레이드 가 어렵 었 네요 그래도 많이 무겁지 않 고 가성비 좋 은 랩탑 이 ㅂ니다 윈10 설치 시 드라이버 도 잘 잡히 네요
추천	다만 구매 하 시 는 분 들 은 필히 램 은 8 기가 이상 , 랜 카드 는 ac 9260 으로 , ssd 는 2280 규격 도 호환 이 되 니 기존 장착 ssd 보 다는 2280 nvme 로 업그레이드 하 시 는 것 을 추천 하 ㅂ니다
좋	램 이 4 g 이 라 업그레이드 를 하 려고 내부 를 오픈 하 니 생각 보다 만듬새 가 좋 았 고 sata 단자 덕분 에 추가 로 하드 나 ssd 를 부착 하 ᆯ 수 있 어 확장성 도 좋 습니다 
좋	램 이 4 g 이 라 업그레이드 를 하 려고 내부 를 오픈 하 니 생각 보다 만듬새 가 좋 았 고 sata 단자 덕분 에 추가 로 하드 나 ssd 를 부착 하 ᆯ 수 있 어 확장성 도 좋 습니다
좋	램 을 업그레이드 하 ᆯ 때 정말 흔하 지 않 게 도 불량 램 이 오 는 바람 에 고생 하 았 지만 테크노마트 레노버 AS센터 기사 분 의 서비스 가 좋 았 고 덕분 에 좋 은 정보 와 제품 에 대하 ᆫ 애정 도 커지 게 돼 더군요 
좋	램 을 업그레이드 하 ᆯ 때 정말 흔하 지 않 게 도 불량 램 이 오 는 바람 에 고생 하 았 지만 테크노마트 레노버 AS센터 기사 분 의 서비스 가 좋 았 고 덕분 에 좋 은 정보 와 제품 에 대하 ᆫ 애정 도 커지 게 돼 더군요
잘	ssd 업그레이드 잘 되 었 구요
잘	이벤트 를 통하 아서 사양 도 업그레이드 받 고 잘 쓰 겠 습니다
잘	하드 업그레이드 는 요청 하 지 않 고 , 메모리 도 4 G 추가 로 구매 하 면서 미 개봉 상태 로 요청 드리 었 는데 잘 도착 하 았 습니다
저렴	램 가격 도 저렴 하 니 사용 하 다가 업그레이드 도 하 ᆯ 생각 이 ㅂ니다
좋	업그레이드 행사 중 이 아서 좋 은 상품 을 저렴 하 게 구매 하 게 되 었 어요 
저렴	업그레이드 행사 중 이 아서 좋 은 상품 을 저렴 하 게 구매 하 게 되 었 어요
좋	8 G 업그레이드 하 아 주 시 는게 좋 습니다
잘	배송 에 다소 문제 가 있 어서 조금 기분 은 상하 았 지만 상품 은 업그레이드 도 잘 되 어 있 고 , 만족 하 ㅂ니다 잘 사용 하 겠 습니다 
만족	배송 에 다소 문제 가 있 어서 조금 기분 은 상하 았 지만 상품 은 업그레이드 도 잘 되 어 있 고 , 만족 하 ㅂ니다 잘 사용 하 겠 습니다 
잘	배송 에 다소 문제 가 있 어서 조금 기분 은 상하 았 지만 상품 은 업그레이드 도 잘 되 어 있 고 , 만족 하 ㅂ니다 잘 사용 하 겠 습니다
좋	20 일 이후 에 도착 하 ᆯ 줄 알 았 는데 생각 보다 일찍 오 아서 좋 네요 이벤 트로 ssd 128GB 에서 240 GB 로 업그레이드 하 았 구요 , 램 은 4기가 추가 구매 하 아서 8 기가 되 었 네요
만족	제품 은 만족 하 ㅂ니다 다만 같 은 회사 제품 인텔 계열 도 사용 하 고 있 는데 배터리 가 조금 더 빨리 닳 는다는 정도 가격 이 헐 씬 비싸 니 어쩌 ᆯ 수 없 겠 지요 말 아 감도 가격 대비 훌륭 하 고요 다만 나사 가 t 5 가 하 는 육각 별 모양 이 라서 메모리 업그레이드 하 려는데 아직 못하 았 고 지문 이 잘 묻 는 재질 이 좀 아쉽 습니다 나머지 ᆫ 매우 마음 에 드 ㅂ니다 
잘	제품 은 만족 하 ㅂ니다 다만 같 은 회사 제품 인텔 계열 도 사용 하 고 있 는데 배터리 가 조금 더 빨리 닳 는다는 정도 가격 이 헐 씬 비싸 니 어쩌 ᆯ 수 없 겠 지요 말 아 감도 가격 대비 훌륭 하 고요 다만 나사 가 t 5 가 하 는 육각 별 모양 이 라서 메모리 업그레이드 하 려는데 아직 못하 았 고 지문 이 잘 묻 는 재질 이 좀 아쉽 습니다 나머지 ᆫ 매우 마음 에 드 ㅂ니다
잘	다만 나사 가 t 5 가 하 는 육각 별 모양 이 라서 메모리 업그레이드 하 려는데 아직 못하 았 고 지문 이 잘 묻 는 재질 이 좀 아쉽 습니다
잘	미 개봉 을 원하 았 는데 업그레이드 하 아서 보내주 시 었 네요 그래도 잘 쓰 겠 습니다 가성비 좋 습니다 
좋	미 개봉 을 원하 았 는데 업그레이드 하 아서 보내주 시 었 네요 그래도 잘 쓰 겠 습니다 가성비 좋 습니다
잘	저 는 nvme 512 로 업그레이드 하 면 기존 Ssd 반납 하 고 512 만 설치 하 ᆯ 줄 알 았 는데 , 240 + 512GB 윈도우 설치 시 나오 아서 당황 하 았 네요 램 도 4기가 up 총 8 gb 윈도우 로 윈도우 설치 시 약 15 분 걸리 ᆫ 느낌 이 에요 드라이브 도 잘 잡히 었 고 잘 쓰 어 보 겠 습니다 마지막 으로 배송 실수 가 
잘	저 는 nvme 512 로 업그레이드 하 면 기존 Ssd 반납 하 고 512 만 설치 하 ᆯ 줄 알 았 는데 , 240 + 512GB 윈도우 설치 시 나오 아서 당황 하 았 네요 램 도 4기가 up 총 8 gb 윈도우 로 윈도우 설치 시 약 15 분 걸리 ᆫ 느낌 이 에요 드라이브 도 잘 잡히 었 고 잘 쓰 어 보 겠 습니다 마지막 으로 배송 실수 가 
실수	저 는 nvme 512 로 업그레이드 하 면 기존 Ssd 반납 하 고 512 만 설치 하 ᆯ 줄 알 았 는데 , 240 + 512GB 윈도우 설치 시 나오 아서 당황 하 았 네요 램 도 4기가 up 총 8 gb 윈도우 로 윈도우 설치 시 약 15 분 걸리 ᆫ 느낌 이 에요 드라이브 도 잘 잡히 었 고 잘 쓰 어 보 겠 습니다 마지막 으로 배송 실수 가
틈	업그레이드 를 위하 아 뒤 판 을 열기 위하 아서 ᆫ T 5 별 드라이버 로 10 개 풀 어 주 고 헤라 나 카드 로 틈 을 찾 아 벋 겨내 이 면 쉽 게 탈 것 되 ㅂ니다
좋	가볍 ᆫ 노트북 이 필요 하 아서 고르 다보니 마침 레노버 에서 가격 대비 가성비 가 높 은 노트북 이 출시 되 어 구매 하 았 습니다 무엇 보다 가성비 가 좋 고 이 동시 에 도 가볍 어서 사용 하 지 편하 ㅂ니다 성능 은 가볍 ᆫ 문서작업 이나 간단 하 ᆫ 영상 편집 사진 편집 에 도 괘 ㄴ 찬 습니다 램 이나 하드 업그레이드 하 기 에 도 편리 하 아서 만족 하 ㅂ니다 
만족	가볍 ᆫ 노트북 이 필요 하 아서 고르 다보니 마침 레노버 에서 가격 대비 가성비 가 높 은 노트북 이 출시 되 어 구매 하 았 습니다 무엇 보다 가성비 가 좋 고 이 동시 에 도 가볍 어서 사용 하 지 편하 ㅂ니다 성능 은 가볍 ᆫ 문서작업 이나 간단 하 ᆫ 영상 편집 사진 편집 에 도 괘 ㄴ 찬 습니다 램 이나 하드 업그레이드 하 기 에 도 편리 하 아서 만족 하 ㅂ니다
만족	이벤트 로 ssd 용량 업그레이드 까지 만족 하 ㅂ니다
만족	가격 성능 만족 하 ㅂ니다 가볍 ᆫ 노트북 이 필요 하 아서 고르 다보니 마침 레노버 에서 가격 대비 가성비 가 높 은 노트북 이 출시 되 어 구매 하 았 습니다 무엇 보다 가성비 가 좋 고 이 동시 에 도 가볍 어서 사용 하 지 편하 ㅂ니다 성능 은 가볍 ᆫ 문서작업 이나 간단 하 ᆫ 영상 편집 사진 편집 에 도 괘 ㄴ 찬 습니다 램 이나 하드 업그레이드 하 기 에 도 편리 하 아서 만족 하 ㅂ니다 
좋	가격 성능 만족 하 ㅂ니다 가볍 ᆫ 노트북 이 필요 하 아서 고르 다보니 마침 레노버 에서 가격 대비 가성비 가 높 은 노트북 이 출시 되 어 구매 하 았 습니다 무엇 보다 가성비 가 좋 고 이 동시 에 도 가볍 어서 사용 하 지 편하 ㅂ니다 성능 은 가볍 ᆫ 문서작업 이나 간단 하 ᆫ 영상 편집 사진 편집 에 도 괘 ㄴ 찬 습니다 램 이나 하드 업그레이드 하 기 에 도 편리 하 아서 만족 하 ㅂ니다 
만족	가격 성능 만족 하 ㅂ니다 가볍 ᆫ 노트북 이 필요 하 아서 고르 다보니 마침 레노버 에서 가격 대비 가성비 가 높 은 노트북 이 출시 되 어 구매 하 았 습니다 무엇 보다 가성비 가 좋 고 이 동시 에 도 가볍 어서 사용 하 지 편하 ㅂ니다 성능 은 가볍 ᆫ 문서작업 이나 간단 하 ᆫ 영상 편집 사진 편집 에 도 괘 ㄴ 찬 습니다 램 이나 하드 업그레이드 하 기 에 도 편리 하 아서 만족 하 ㅂ니다
잘	ssd 250 기가 업그레이드 로 받 았 습니다 업그레이 드 하 면서 설정 하 았 는지 윈도우 설치 하 는데 바이오스 설정 따로 하 지 않 고 설치 하 았 는데 작동 잘 되 고 속도 도 빠르 ᆫ 것 같 네요 오래 잘 쓰 ᆯ게요 
잘	ssd 250 기가 업그레이드 로 받 았 습니다 업그레이 드 하 면서 설정 하 았 는지 윈도우 설치 하 는데 바이오스 설정 따로 하 지 않 고 설치 하 았 는데 작동 잘 되 고 속도 도 빠르 ᆫ 것 같 네요 오래 잘 쓰 ᆯ게요
잘	용량 업그레이드 잘 되 어서 오 았 구요 블루 색상 으로 구매 하 았 습니다
좋	색상 과 가볍 ᄆ 의 TOP - > 먼저 가볍 어서 가방 이나 파우치 에 넣 고 다니 어도 무겁지 않 습니다 빠르 ᆫ 속도 - > 남자친구 가 업그레이드 사양 옵션 을 추가 하 아 주 고 기본 제품 의 사양 이 좋 아 속도 가 빠르 ㅂ니다 예쁘 ᆫ 디자인 - > 딱 심플 하 고 보 기 좋 은 디자인 이 이 ㅂ니다 
좋	색상 과 가볍 ᄆ 의 TOP - > 먼저 가볍 어서 가방 이나 파우치 에 넣 고 다니 어도 무겁지 않 습니다 빠르 ᆫ 속도 - > 남자친구 가 업그레이드 사양 옵션 을 추가 하 아 주 고 기본 제품 의 사양 이 좋 아 속도 가 빠르 ㅂ니다 예쁘 ᆫ 디자인 - > 딱 심플 하 고 보 기 좋 은 디자인 이 이 ㅂ니다
좋	8 G 램 은 추가 로 업그레이드 하 았 더니 너무 좋 네요
추천	노후 되 ᆫ 노트북 을 업그레이드 하 시 ᆫ다면 적극 추천 드리 ㅂ니다
잘	메모리 4GB 추가 + SSD 240 GB 업그레이드 도 잘 되 어서 오 았 습니다
잘	더블 업 업그레이드 행사 관련 하 아서 문의 글 이 엄청 쇄도 하 고 , 중간 에 잘못 배송 받 은 경우 도 있 다고 하 아서 걱정 하 았 는데 요청 하 ᆫ 대로 미 개봉 블루 제품 잘 받 았 습니다
좋	8 G 램 은 추가 로 업그레이드 하 았 더니 너무 좋 네요
추천	노후 되 ᆫ 노트북 을 업그레이드 하 시 ᆫ다면 적극 추천 드리 ㅂ니다
잘	메모리 4GB 추가 + SSD 240 GB 업그레이드 도 잘 되 어서 오 았 습니다
좋	무선랜 은 추가 로 업그레이드 하 는게 좋 음 본인 은 인텔 AC 9260 으로 업그레이드 하 았 음 5
좋	빠르 ᆫ 속도 - > 남자친구 가 업그레이드 사양 옵션 을 추가 하 아 주 고 기본 제품 의 사양 이 좋 아 속도 가 빠르 ㅂ니다
잘	원래 배송 예정일 보다 일찍 받 았 고 , SSD 업그레이드 없이 미 개봉 블루 로 잘 받 았 습니다
좋	더블 더블 이벤트 로 램 하 고 하드 도 업그레이드 받 고 아주 좋 습니다
좋	더블 더블 이벤트 로 램 하 고 하드 도 업그레이드 받 고 아주 좋 습니다 다만 재고 부족 으로 인하 ᆫ 배송 지연 은 있 네요
추천	7 만 원 정도 들 아서 ac 9260 을 살 시 는 것 추천 하 고요 업그레이드 (
무료	무료 로 램 , SSD 업그레이드 받 고 저렴 하 ᆫ 가격 에 구매 하 아서 너무 좋 습니다 
저렴	무료 로 램 , SSD 업그레이드 받 고 저렴 하 ᆫ 가격 에 구매 하 아서 너무 좋 습니다 
좋	무료 로 램 , SSD 업그레이드 받 고 저렴 하 ᆫ 가격 에 구매 하 아서 너무 좋 습니다
무료	더블 더블 이벤트 에 구매 하 아서 램 도 무료 업그레이드 받 았 습니다 부팅 도 빠르 고
무료	무료 로 램 , SSD 업그레이드 받 고 저렴 하 ᆫ 가격 에 구매 하 아서 너무 좋 습니다 
저렴	무료 로 램 , SSD 업그레이드 받 고 저렴 하 ᆫ 가격 에 구매 하 아서 너무 좋 습니다 
좋	무료 로 램 , SSD 업그레이드 받 고 저렴 하 ᆫ 가격 에 구매 하 아서 너무 좋 습니다
기스	업그레이드 하 면서 본체 외관 에 살짝 기스 남 게 마이너스 이 지만 이 가격 에 이런 제품 없 습니다
기스	업그레이드 하 면서 본체 외관 에 살짝 기스 남 게 마이너스 이 지만 이 가격 에 이런 제품 없 습니다
만족	나머지 램 과 저장공간 은 개인 적 으로 구매 하 아 업그레이드 를 하 았 으며 현재 매우 만족 하 며 사용 중 이 ㅂ니다
잘	배송 도 생각 보다 빨리 오 고 ssd , ram 업그레이드 모두 문제없이 잘 적용 되 어 오 아서 만족 하 ᆫ 구매 이 었 습니다 
만족	배송 도 생각 보다 빨리 오 고 ssd , ram 업그레이드 모두 문제없이 잘 적용 되 어 오 아서 만족 하 ᆫ 구매 이 었 습니다
좋	램 이랑 SSD 도 업그레이드 되 어 오 ᆫ걸 보 니 기분 이 참 좋 습니다
좋	램 이랑 SSD 도 업그레이드 되 어 오 ᆫ걸 보 니 기분 이 참 좋 습니다
저렴	더블 더블 이벤트 로 업그레이드 되 ᆫ 제품 저렴 하 게 구매 하 았 습니다
만족	2 차 로 구매 하 았 는데 오늘 오 았 네요 상품 은 전반 적 으로 만족 하 ㅂ니다 이 전 씽크패드 사용 하 았 을 때 보다 ᆫ 마감 이 조금 부족 하 아 보이 지만 가격 을 생각 하 면 이해 가 되 ㅂ니다 더블 더블 이벤트 로 업그레이드 되 ᆫ 제품 저렴 하 게 구매 하 았 습니다 AMD 가 처음 이 라 어떻 ᆯ지 기대 되 네요 현재 까지 ᆫ 발열 소음 만족 하 ㅂ니다 
저렴	2 차 로 구매 하 았 는데 오늘 오 았 네요 상품 은 전반 적 으로 만족 하 ㅂ니다 이 전 씽크패드 사용 하 았 을 때 보다 ᆫ 마감 이 조금 부족 하 아 보이 지만 가격 을 생각 하 면 이해 가 되 ㅂ니다 더블 더블 이벤트 로 업그레이드 되 ᆫ 제품 저렴 하 게 구매 하 았 습니다 AMD 가 처음 이 라 어떻 ᆯ지 기대 되 네요 현재 까지 ᆫ 발열 소음 만족 하 ㅂ니다 
