PNword	review
예쁘	레노버 노트북 처음 사 아 ？ 이 는데 디자인 도 깔끔 하 니 예쁘 고 가볍 어요 잘 쓰 ᆯ게요
예쁘	디자인 도 예쁘 고 더블 업 이벤트 에다가 블루색 상 선택 하 앗 는데 너무너무 맘 에 들 이 고 예쁘 ㅂ니다 추천 하 아요 저렴 하 ᆫ 가격 에 저 도 추천 받 아서 산 것 이 ᆫ데 다른 사람 ？ 한테 추천 하 고 싶 어요 빠르 ᆫ 배송 감사 하 고 좋 은 제품 감사 하 아요 
예쁘	디자인 도 예쁘 고 더블 업 이벤트 에다가 블루색 상 선택 하 앗 는데 너무너무 맘 에 들 이 고 예쁘 ㅂ니다 추천 하 아요 저렴 하 ᆫ 가격 에 저 도 추천 받 아서 산 것 이 ᆫ데 다른 사람 ？ 한테 추천 하 고 싶 어요 빠르 ᆫ 배송 감사 하 고 좋 은 제품 감사 하 아요 
좋	디자인 도 예쁘 고 더블 업 이벤트 에다가 블루색 상 선택 하 앗 는데 너무너무 맘 에 들 이 고 예쁘 ㅂ니다 추천 하 아요 저렴 하 ᆫ 가격 에 저 도 추천 받 아서 산 것 이 ᆫ데 다른 사람 ？ 한테 추천 하 고 싶 어요 빠르 ᆫ 배송 감사 하 고 좋 은 제품 감사 하 아요
심플	디자인 너무 심플 하 고 이쁘 어요 무게 도 적당 하 구요 
이쁘	디자인 너무 심플 하 고 이쁘 어요 무게 도 적당 하 구요 
적당	디자인 너무 심플 하 고 이쁘 어요 무게 도 적당 하 구요
투박	근데 디자인 이 투박 하 고 별로 이 라서 후회 안 하 아요
좋	50 만 원 아래 에 가성비 좋 은 노트북 을 찾 다보니 , 이 제품 과 에이서 제품 을 비교 하 던 중 에 우연히 더블 더블 업그레이드 이벤트 접하 고 구매 하 게 되 었 는데 성능 , 디자인 , 소음 , 발열 등 노트북 의 전반 적 인 부분 에 만족 하 고 있 습니다
적당	14 ' 이 ᆫ지 적당 하 ᆫ 크기 와 가볍 ᆫ 무게 , 깔끔 하 ᆫ 디자인 , 작동 도 빠르 고 
깔끔	14 ' 이 ᆫ지 적당 하 ᆫ 크기 와 가볍 ᆫ 무게 , 깔끔 하 ᆫ 디자인 , 작동 도 빠르 고
이쁘	디자인 색상 성능 모든 면 에서 만족 스럽 어요 색 도 생각 외 로 더 이쁘 네요
예쁘	그리고 생각 하 았 던 것 보다 디자인 이 굉장히 예쁘 어서 너무 기분 이 좋 았 습니다 
좋	그리고 생각 하 았 던 것 보다 디자인 이 굉장히 예쁘 어서 너무 기분 이 좋 았 습니다
좋	외치 어 리 싸 았 ㅜ 더블 업 행사 하 ᆯ 때 바로 지르 어 버리 었 네요 진짜 이 값 에 이 성능 에 이 디자인 의 노트북 을 살 ᆫ다는 게 세상 이 참 좋 아 지 었 네요 아주 아주 만족 하 ㅂ니다
이쁘	노트북 키감 도 괜찮 고 디자인 도 실물 보 니까 이쁘 어요
좋	그리고 디자인 좋 고 , 성능도 기대 하 았 던 것 만큼 좋 네요 
좋	그리고 디자인 좋 고 , 성능도 기대 하 았 던 것 만큼 좋 네요
예쁘	색상 , 디자인 다 예쁘 어요 가볍 어서 가지 고 다니 기 편하 ᆯ 것 같 아 요 추천 하 ㅂ니다
이쁘	디자인 은 이쁘 ㅂ니다
좋	암튼 14인치 에 슬림 하 ᆫ 디자인 이 라 여성 분 들 쓰 는데 에 도 잘 어울리 ᆯ 듯 하 고 성능 도 상당히 좋 아서 지금 주변 에 도 강추 하 고 있 습니다
깔끔	배송 도 엄청 빠르 고 디자인 도 깔끔 하 니 너무 이쁘 네요 짱 좋 아요 잘 쓰 겠 습니다 
이쁘	배송 도 엄청 빠르 고 디자인 도 깔끔 하 니 너무 이쁘 네요 짱 좋 아요 잘 쓰 겠 습니다 
좋	배송 도 엄청 빠르 고 디자인 도 깔끔 하 니 너무 이쁘 네요 짱 좋 아요 잘 쓰 겠 습니다
예쁘	디자인 은 생각 보다 너무 예쁘 구 모든 게 마음 에 들 는 것 같 아 이 어
예쁘	무엇 보다 도 가볍고 디자인 도 예쁘 어서 아주 좋 네요 bb 다음 에 도 노트북 은 레노버 고르 게 되 ᆯ 것 같 습니다 
좋	무엇 보다 도 가볍고 디자인 도 예쁘 어서 아주 좋 네요 bb 다음 에 도 노트북 은 레노버 고르 게 되 ᆯ 것 같 습니다
훌륭	디자인 도 매우 훌륭 하 ㅂ니다
좋	다른 분 들 보 면 늦 게 받 으시 는 분 들 도 계시 던데 저 는 빨리 오 아서 매우 만족 하 ㅂ니다 그리고 프리 도스 제품 을 선택 하 았 는데 윈도우10 설치 가 좀 까다롭 다는 글 이 많 던데 그 와 달리 저 는 쉽 게 설치 하 았 습니다 속도 도 빠르 고 디자인 도 이 뿌 고 성능 도 만족 하 ㅂ니다 가성비 끝판 왕 인 듯 하 ㅂ니다 더블 업 서비스 도 매우 만족 하 ㅂ니다 이 ᆫ 가격대 광 시야 각 패널 도 정말 좋 네요
훌륭	제품 도 가격 대비 스펙 이나 디자인 정말 훌륭 하 ㅂ니다
고급스럽	디자인 정말 고급스럽 고 예쁘 고 , 키보드 터치감 이 정말 부드럽 어 마음 에 드 ㅂ니다 
예쁘	디자인 정말 고급스럽 고 예쁘 고 , 키보드 터치감 이 정말 부드럽 어 마음 에 드 ㅂ니다
예쁘	아직 성능 은 확인 안 하 았 는데 디자인 이 너무 예쁘 어서 만족스럽 네요
깔끔	디자인 도 깔끔 하 고 가성비 좋은것 같 습니다
좋	디자인 , 성능 , 가성비 , 좋 은 노트북 이 찾 다가 검색 하 다가 Lenovo S 340 - 14 API 라 이제 ᆫ 피카소 R 5 를 보 고 제 가 원하 는 노트북 이 아서 바로 구매 를 하 았 습니다
좋	가볍고 디자인 도 좋 습니다
적당	/ / 성능 과 디자인 알파 , , 휴대용 으로 적당 , 결론 은 가성비 가 뛰어나 ㅁ
깔끔	디자인 도 깔끔 하 고 쓰 기 편하 네요 생각 보다 무겁지 도 않 고 편리 하 ㅂ니다
예쁘	키보드 도 쫀득 하 고 디자인 도 예쁘 고 좋 습니다 
좋	키보드 도 쫀득 하 고 디자인 도 예쁘 고 좋 습니다
깔끔	것 의 일자 로 펴지 기 도 하 고 디자인 도 깔끔 하 고 중앙 에 로고 가 박히 어 있 는게 아니 라 구석 에 있 어서 좋 네요 가볍고 가격 도 괜찮 고 깔끔 하 고 좋 은 것 같 네요 
좋	것 의 일자 로 펴지 기 도 하 고 디자인 도 깔끔 하 고 중앙 에 로고 가 박히 어 있 는게 아니 라 구석 에 있 어서 좋 네요 가볍고 가격 도 괜찮 고 깔끔 하 고 좋 은 것 같 네요 
깔끔	것 의 일자 로 펴지 기 도 하 고 디자인 도 깔끔 하 고 중앙 에 로고 가 박히 어 있 는게 아니 라 구석 에 있 어서 좋 네요 가볍고 가격 도 괜찮 고 깔끔 하 고 좋 은 것 같 네요 
좋	것 의 일자 로 펴지 기 도 하 고 디자인 도 깔끔 하 고 중앙 에 로고 가 박히 어 있 는게 아니 라 구석 에 있 어서 좋 네요 가볍고 가격 도 괜찮 고 깔끔 하 고 좋 은 것 같 네요
깔끔	디자인 도 깔끔 하 고 속도 도 괜찮 네요
좋	가격 에 비하 아 디자인 도 좋 고 가볍고 색상 도 고급 스럽 ᆫ게 블루 로 선택 하 기 ㄹ 잘 하 ᆫ 것 같 습니다 
고급	가격 에 비하 아 디자인 도 좋 고 가볍고 색상 도 고급 스럽 ᆫ게 블루 로 선택 하 기 ㄹ 잘 하 ᆫ 것 같 습니다
좋	디자인 좋 네요
좋	( ssd 업그레이 드 ) 기대 보다 만듬새 가 좋 네요 디자인 도 이쁘 고 
이쁘	( ssd 업그레이 드 ) 기대 보다 만듬새 가 좋 네요 디자인 도 이쁘 고
좋	40 만 원 대 후반 가격 에 성능 좋 고 디자인 좋 고 마감 좋 고 
좋	40 만 원 대 후반 가격 에 성능 좋 고 디자인 좋 고 마감 좋 고 
좋	40 만 원 대 후반 가격 에 성능 좋 고 디자인 좋 고 마감 좋 고
이쁘	디자인 도 이쁘 고 성능 까지
깔끔	깔끔 하 ᆫ 디자인 에 성능 은 더 쓰 어 보 아야 알 겠 지만 만족 하 고 사용 하 ㅂ니다
깔끔	디자인 이 깔끔 하 고 만듦새 가 상당히 좋 습니다 
좋	디자인 이 깔끔 하 고 만듦새 가 상당히 좋 습니다
좋	진짜 가성 대비 최고 ㅂ니다 ㅜㅜ 너무 좋 아요 서비스 로 메모리 추가 받 고 , 속도 도 너무 만족스럽 구 , 용량 이야 외장하드 사용 하 면 되 ᆯ 것 같 은데 , 디자인 부터 시작 하 아서 전부 만족 이 ㅂ니다
좋	5 년 전 에 도 레노버 가성비 노트북 을 쓰 엇 었 는데 비슷 하 ᆫ 가격 이 ᆫ데 도 성능 과 디자인 이 엄청 좋 아 지 었 네요
고급	디자인 도 메탈 로 고급 스럽 어 지 고 , 로고 가 구석 으로 이동 하 아 세련 되 ᆫ 것 같 아요
좋	일단 액정 IPS 이 라서 좋 구요 색상 , 디자인 너무 마음 에 들 네요 베젤 도 줄어들 어서 좋 습니다 
좋	일단 액정 IPS 이 라서 좋 구요 색상 , 디자인 너무 마음 에 들 네요 베젤 도 줄어들 어서 좋 습니다
좋	일단 액정 IPS 이 라서 좋 구요 색상 , 디자인 너무 마음 에 들 네요
이쁘	강추 이 ㅂ니다 유명 하 ᆫ 전자업체 가 아니 라 반신반의 로 사 았 는데 너무 만족 하 아요 배송 도 빠르 고 인터넷 속도 도 너무 빠르 며 디자인 도 이쁘 ㅂ니다 인터넷 공부 강의 수강 신청 목적 으로 사 았 는데 너무 만족 하 아요
깔끔	디자인 도 깔끔 하 고 좇 아요
이쁘	유명 하 ᆫ 전자업체 가 아니 라 반신반의 로 사 았 는데 너무 만족 하 아요 배송 도 빠르 고 인터넷 속도 도 너무 빠르 며 디자인 도 이쁘 ㅂ니다 인터넷 공부 강의 수강 신청 목적 으로 사 았 는데 너무 만족 하 아요
깔끔	디자인 도 깔끔 하 고 가격 도 부담없이 노트북 잘 장만 하 앗 습니다 크기 도 들 고 다니 기 딱 좋 은 사이즈 에 요 
좋	디자인 도 깔끔 하 고 가격 도 부담없이 노트북 잘 장만 하 앗 습니다 크기 도 들 고 다니 기 딱 좋 은 사이즈 에 요
예쁘	스마일데이 때 구매 하 아서 받 았 는데 빠르 고 디자인 도 예쁘 고 너무 만족 하 ㅂ니다
깔끔	디자인 도 깔끔 하 게 되 어 있 습니다
이쁘	잘 받 았 습니다 디자인 도 이쁘 게 잘 나오 ᆫ 것 같 아요
좋	윈도우 깔 려고 바 둥 데 이 는 중 이 라 사용 전 이 지만 디자인 색상 무게 모두 매우 만족 하 ㅂ니다 자판 에 불 들어오 는 것 도 좋 네요
합격	작 고 가볍 ᆫ 것 디자인 은 합격 팬 소음 키보드 배치 는 불 합격 
합격	작 고 가볍 ᆫ 것 디자인 은 합격 팬 소음 키보드 배치 는 불 합격
예쁘	레노버 브랜드 는 처음 사용 하 아 보 는데 가격 저렴 하 지만 디자인 예쁘 고 라 이제 ᆫ 들어가 아서 빠릿빠릿 하 ᆫ게 맘 에 드 ㅂ니다
깔끔	디자인 깔끔 하 고 가격 대비 성능 최고 이 ㅂ니다
예쁘	램 추가 잘 하 아 주 시 었 고 디자인 도 예쁘 네요 사무용 으로 잘 쓸 수 있 을 것 같 습니다
좋	오래 기다리 어야 하 는 단점 이 있 지만 가겨 대비 정말 성능 좋 아 요 디자인 도 이쁘 네요 행사 때 구매 잘 하 ᆫ 것 같 아요 
이쁘	오래 기다리 어야 하 는 단점 이 있 지만 가겨 대비 정말 성능 좋 아 요 디자인 도 이쁘 네요 행사 때 구매 잘 하 ᆫ 것 같 아요
좋	오래 기다리 어야 하 는 단점 이 있 지만 가격 대비 정말 성능 좋 아 요 디자인 도 이쁘 네요 행사 때 구매 잘 하 ᆫ 것 같 아요 
이쁘	오래 기다리 어야 하 는 단점 이 있 지만 가격 대비 정말 성능 좋 아 요 디자인 도 이쁘 네요 행사 때 구매 잘 하 ᆫ 것 같 아요
예쁘	잘살 ㄴ 것 같 아요 램 추가 잘 하 아 주 시 었 고 디자인 도 예쁘 네요
좋	너무 저렴 하 게 사 아서 걱정 하 았 는데 성능 좋 아요 디자인 깔끔 하 고 가격 대비 성능 최고 이 ㅂ니다 
깔끔	너무 저렴 하 게 사 아서 걱정 하 았 는데 성능 좋 아요 디자인 깔끔 하 고 가격 대비 성능 최고 이 ㅂ니다
