PNword	review
가성비	가격 에 비하 아 제품 사양 과 이벤트 추가 시 가성비 가 최고 이 ㅂ니다
저렴	이벤트 덕분 에 가격 도 너무 저렴 하 고 가격 에 비하 아 성능도 너무 빠릿빠릿 하 고 좋 네요 램 8 기가 로 추가 하 니 넉넉 하 고 아주 좋 습니 당 
좋	이벤트 덕분 에 가격 도 너무 저렴 하 고 가격 에 비하 아 성능도 너무 빠릿빠릿 하 고 좋 네요 램 8 기가 로 추가 하 니 넉넉 하 고 아주 좋 습니 당 
좋	이벤트 덕분 에 가격 도 너무 저렴 하 고 가격 에 비하 아 성능도 너무 빠릿빠릿 하 고 좋 네요 램 8 기가 로 추가 하 니 넉넉 하 고 아주 좋 습니 당
마음	구매 과정 에서 가격 변동 이 있 어 마음 이 조금 상하 았 지만 제품 은 마음 에 드 ㅂ니다 
마음	구매 과정 에서 가격 변동 이 있 어 마음 이 조금 상하 았 지만 제품 은 마음 에 드 ㅂ니다
대비	가격 대비 대만족 이 ㅂ니다
가성비	업무용 노트북 을 찾 다가 모든 것 을 갖추 고 는 가격 이 적절 하 ᆫ 가성비 가 완벽 하 ᆫ 노트북 을 구입 하 았 습니다
저렴	저렴 하 ᆫ 가격 에 램 과 SSD 도 업그레이드 하 아 주 시 어서 무척 만족 하 ᆯ 수 있 는 선택 이 었 습니다 
만족	저렴 하 ᆫ 가격 에 램 과 SSD 도 업그레이드 하 아 주 시 어서 무척 만족 하 ᆯ 수 있 는 선택 이 었 습니다
대비	생각 보다 는 무게 가 나가 지만 , 가격 대비 성능 을 고려 하 았 을 때 만족 하 ㅂ니다 
만족	생각 보다 는 무게 가 나가 지만 , 가격 대비 성능 을 고려 하 았 을 때 만족 하 ㅂ니다
좋	좋 은 제품 싸 ᆫ 가격 에 감사합니다
좋	이번 타임 딜 통하 아서 좋 은 가격 으로 구매 하 았 습니다
좋	이 가격 에 정말 좋 은 노트북 살 ᆫ 것 같 습니다
저렴	저렴 하 ᆫ 가격 에 너무 맘 에 들 는 노트북 이 ㅂ니다
대비	노트북 가격 대비 좋 은 제품 인 것 같 습니다 
좋	노트북 가격 대비 좋 은 제품 인 것 같 습니다
좋	제품 디자인 마감 둘 이 다 좋 고 가격 대비 성능 이 좋 아요 
대비	제품 디자인 마감 둘 이 다 좋 고 가격 대비 성능 이 좋 아요 
좋	제품 디자인 마감 둘 이 다 좋 고 가격 대비 성능 이 좋 아요
만족	램 도 더블 업 되 어서 부족 하 ᆫ 것 없 구요 일단 가격 이랑 모든 부분 응대 나 만족 하 ㅂ니다
좋	마감 좋 구요 성능 좋 고 가격 좋 아요 
좋	마감 좋 구요 성능 좋 고 가격 좋 아요 
좋	마감 좋 구요 성능 좋 고 가격 좋 아요
좋	좋 은 가격 에 제품 을 구하 ᆯ 수 있 어서 ,
저렴	딸 이 사달라 고 고르 아 주 ᆫ 제품 이 ᆫ데 저렴 하 ᆫ 가격 에 , 빠르 ᆫ 배송 에 만족 이 ㅂ니다 
만족	딸 이 사달라 고 고르 아 주 ᆫ 제품 이 ᆫ데 저렴 하 ᆫ 가격 에 , 빠르 ᆫ 배송 에 만족 이 ㅂ니다
저렴	3 만 9 천 원 이 ᆫ데 저렴 하 ᆫ 가격 에 워런티 연장 하 아서 3 년 은 걱정 없이 사용 하 ᆯ 수 있 어 좋 습니다 
좋	3 만 9 천 원 이 ᆫ데 저렴 하 ᆫ 가격 에 워런티 연장 하 아서 3 년 은 걱정 없이 사용 하 ᆯ 수 있 어 좋 습니다
대비	가격 대비 하 아서 괜찮 은 제품 같 습니다
가성비	그간 데스크탑 회사 에서 주 ᆫ 노트북 만 쓰 었 는데 이제 ᆫ 내 개인 용 노트북 이 있 어야겠 단 생각 에 게임 도 안 하 는 내 게 가장 적당 하 ᆫ 가격 에 가성비 좋 은 제품 이 뭐 ㄹ까 찾 다 이 녀석 을 찾 았 다 일단 AMD 는 이전 데스크탑 에서 도 쓰 어 보 ᆫ 경험 이 있 었 기 에 크게 신경 쓰 지 않 았 고 램 , HDD , SSD 업글 예 판 이 라는 것 끌리 어 주문 하 았 는데 받 자마자 박스 뜯 고 보 ᆫ 첫 느낌 은 음 좋 아 
좋	그간 데스크탑 회사 에서 주 ᆫ 노트북 만 쓰 었 는데 이제 ᆫ 내 개인 용 노트북 이 있 어야겠 단 생각 에 게임 도 안 하 는 내 게 가장 적당 하 ᆫ 가격 에 가성비 좋 은 제품 이 뭐 ㄹ까 찾 다 이 녀석 을 찾 았 다 일단 AMD 는 이전 데스크탑 에서 도 쓰 어 보 ᆫ 경험 이 있 었 기 에 크게 신경 쓰 지 않 았 고 램 , HDD , SSD 업글 예 판 이 라는 것 끌리 어 주문 하 았 는데 받 자마자 박스 뜯 고 보 ᆫ 첫 느낌 은 음 좋 아 
좋	그간 데스크탑 회사 에서 주 ᆫ 노트북 만 쓰 었 는데 이제 ᆫ 내 개인 용 노트북 이 있 어야겠 단 생각 에 게임 도 안 하 는 내 게 가장 적당 하 ᆫ 가격 에 가성비 좋 은 제품 이 뭐 ㄹ까 찾 다 이 녀석 을 찾 았 다 일단 AMD 는 이전 데스크탑 에서 도 쓰 어 보 ᆫ 경험 이 있 었 기 에 크게 신경 쓰 지 않 았 고 램 , HDD , SSD 업글 예 판 이 라는 것 끌리 어 주문 하 았 는데 받 자마자 박스 뜯 고 보 ᆫ 첫 느낌 은 음 좋 아
이만한	게이밍노트북은 아니 지만 이 정도 가격 에 이 정도 크게 무게 에 , 사무용 으로 쓰 다 가끔 게임 이 돌 아 는 가 는 노트북 을 찾 으시 ᆫ다면 이만한 물건 이 없 지 싶 네요
이만한	게이밍노트북은 아니 지만 이 정도 가격 에 이 정도 크게 무게 에 , 사무용 으로 쓰 다 가끔 게임 이 돌 아 는 가 는 노트북 을 찾 으시 ᆫ다면 이만한 물건 이 없 지 싶 네요
대비	가격 대비 하 아 성능 만족 하 고 크기 모두 만족 하 ㅂ니다 
만족	가격 대비 하 아 성능 만족 하 고 크기 모두 만족 하 ㅂ니다 
만족	가격 대비 하 아 성능 만족 하 고 크기 모두 만족 하 ㅂ니다
좋	그 버전 보다 좋 다는 것 이 ᆯ 보 고 또 다른 구성품 대비 가격 이 매우 좋 아서 구매 하 았 습니다 
대비	그 버전 보다 좋 다는 것 이 ᆯ 보 고 또 다른 구성품 대비 가격 이 매우 좋 아서 구매 하 았 습니다 
좋	그 버전 보다 좋 다는 것 이 ᆯ 보 고 또 다른 구성품 대비 가격 이 매우 좋 아서 구매 하 았 습니다
마음	가격 성능 무게 디자인 화면 다 마음 에 들 네요
좋	좋 은 제품 싸 ᆫ 가격 에 잘 산 것 같 아서 좋 네요 
좋	좋 은 제품 싸 ᆫ 가격 에 잘 산 것 같 아서 좋 네요
좋	좋 은 가격 에 원하 던 제품 을 구매 하 ᆯ 수 있 어서 기쁘 네요
좋	빠르 ᆫ 배송 확실 하 ᆫ 업그레이드 좋 은 가격
저렴	저렴 하 ᆫ 가격 에 구입 잘 하 았 어요
마음	9 월 12 일 구매 하 아서 19 일 수령 하 았 습니다 이 가격 에 이 정도 성능 의 노트북 이 라니 너무 마음 에 드 ㅂ니다 속도 도 빠르 고 무게 도 기존 노트북 이 워낙 무겁 어서 그렇 ᆫ지 이 노트북 은 정말 가볍 게 느껴지 ㅂ니다
저렴	저렴 하 ᆫ 가격 에 좋 은 노트북 가지 게 되 었 네요 
좋	저렴 하 ᆫ 가격 에 좋 은 노트북 가지 게 되 었 네요
이만한	하지만 이만한 가격 에 속도 좋 습니다 
좋	하지만 이만한 가격 에 속도 좋 습니다
대비	가격 대비 성능 아주 만족 하 ㅂ니다 
만족	가격 대비 성능 아주 만족 하 ㅂ니다
대비	충전 도 빠르 ᆫ 편 이 고 고사양 요구 하 는 게임 도 어지간 하 ᆫ 것 이 ᆫ 돌아가 고 암튼 가격 대비 만족 하 ㅂ니다 
만족	충전 도 빠르 ᆫ 편 이 고 고사양 요구 하 는 게임 도 어지간 하 ᆫ 것 이 ᆫ 돌아가 고 암튼 가격 대비 만족 하 ㅂ니다
저렴	아주 맘 에 드 ㅂ니다 가격 도 저렴 하 고 잘 사 았 네요
좋	50 중 안되 는 가격 에 백라이트 가 되 ᆫ다는 점 이 너무 좋 았 고 , 블루색 상 이 너무 예쁘 어서 구매 하 게 되 었 습니다
대비	또 가격 대비 성능 이 좋 아요 
좋	또 가격 대비 성능 이 좋 아요
저렴	가격 이 저렴 하 ᆫ 편 이 라서 싸구려 느낌 이 날줄 알 앗 는데 실제로 받 아 보 니 나름 마감 이 괜찮 습니다 서브 용 으로 쓰 기 괜찮 고 무게 도 가격 대비 들 고 다니 ᆯ 민 한 정도 이 ㅂ니다 램 추가 하 ᆫ 것 도 잘 추가 되 어서 왓 이 고 배송 이 생각 보다 일찍 오 아서 기분 좋 네요 
대비	가격 이 저렴 하 ᆫ 편 이 라서 싸구려 느낌 이 날줄 알 앗 는데 실제로 받 아 보 니 나름 마감 이 괜찮 습니다 서브 용 으로 쓰 기 괜찮 고 무게 도 가격 대비 들 고 다니 ᆯ 민 한 정도 이 ㅂ니다 램 추가 하 ᆫ 것 도 잘 추가 되 어서 왓 이 고 배송 이 생각 보다 일찍 오 아서 기분 좋 네요 
좋	가격 이 저렴 하 ᆫ 편 이 라서 싸구려 느낌 이 날줄 알 앗 는데 실제로 받 아 보 니 나름 마감 이 괜찮 습니다 서브 용 으로 쓰 기 괜찮 고 무게 도 가격 대비 들 고 다니 ᆯ 민 한 정도 이 ㅂ니다 램 추가 하 ᆫ 것 도 잘 추가 되 어서 왓 이 고 배송 이 생각 보다 일찍 오 아서 기분 좋 네요
대비	추석 에 주문 하 아서 배송 이 조금 지연 되 었 지만 가격 대비 좋 은 제품 받 았 습니다 
좋	추석 에 주문 하 아서 배송 이 조금 지연 되 었 지만 가격 대비 좋 은 제품 받 았 습니다
좋	이 가격 에 이런 제품 을 사용 하 ᆯ 수 있 어 좋 습니다
대비	가격 대비 최고 이 ㅂ니다
좋	디자인 은 시중 노트북 중 매우 좋 은 편 이 며 , 키보드 백라이트 가 이 정도 가격 에 들어가 ᆫ 경우 는 것 의 못 보 ᆫ듯 하 ㅂ니다
좋	노트북 색깔 은 무광 회색 이 라 엄청 고급스럽 고 좋 은 가격 에 득템 하 았 습니다 
득템	노트북 색깔 은 무광 회색 이 라 엄청 고급스럽 고 좋 은 가격 에 득템 하 았 습니다
저렴	사은품 업그레이드 때문 에 저렴 하 ᆫ 가격 에 좋 은 노트북 얻 어 가 ㅂ니다 
좋	사은품 업그레이드 때문 에 저렴 하 ᆫ 가격 에 좋 은 노트북 얻 어 가 ㅂ니다
대비	가격 대비 만족 
만족	가격 대비 만족
좋	레노버 노트북 도 너무 좋 네요 저렴 하 ᆫ 가격 에 
저렴	레노버 노트북 도 너무 좋 네요 저렴 하 ᆫ 가격 에
대비	디자인 도 가격 대비 이만 하 면 훌륭 하 ᆫ 편 이 ㅂ니다 
훌륭	디자인 도 가격 대비 이만 하 면 훌륭 하 ᆫ 편 이 ㅂ니다
대비	가격 대비 성능 좋 아 요 무게 도 가볍고 추천 하 ㅂ니다 
좋	가격 대비 성능 좋 아 요 무게 도 가볍고 추천 하 ㅂ니다
대비	가격 대비 고퀄노트북이에요-빠르고 씽씽 잘 돌아가 요 매우 만족 하 ㅂ니다 탁월 하 ᆫ 선택 이 었 어요 
만족	가격 대비 고퀄노트북이에요-빠르고 씽씽 잘 돌아가 요 매우 만족 하 ㅂ니다 탁월 하 ᆫ 선택 이 었 어요
저렴	이만큼 저렴 하 ᆫ 가격 에 이 정도 성능 내 는 노트북 은 없 을 듯 하 ㅂ니다
저렴	저렴 하 ᆫ 가격 에 좋 은 상품 잘 구매 하 았 습니다 
좋	저렴 하 ᆫ 가격 에 좋 은 상품 잘 구매 하 았 습니다
대비	가격 대비 사양 이 아주 좋 아서 넘 기대 되 ㅂ니다 
좋	가격 대비 사양 이 아주 좋 아서 넘 기대 되 ㅂ니다
저렴	가격 이 저렴 하 ᆫ 것 도 아니 고
좋	좋 은 상품 좋 은 가격 에 득템 감사합니다 
좋	좋 은 상품 좋 은 가격 에 득템 감사합니다 
득템	좋 은 상품 좋 은 가격 에 득템 감사합니다
만족	정말 정말 매우 매우 만족 이 ㅂ니다 가격 이 저렴 하 아서 크 ᆫ 기대 안 하 았 는데 디자인 너무 맘 에 들 이 고 부팅 도 빠르 고 모든 게 만족 스럽 ᆫ 아이템 이 ㅂ니다 강력 추천 드리 어요 
저렴	정말 정말 매우 매우 만족 이 ㅂ니다 가격 이 저렴 하 아서 크 ᆫ 기대 안 하 았 는데 디자인 너무 맘 에 들 이 고 부팅 도 빠르 고 모든 게 만족 스럽 ᆫ 아이템 이 ㅂ니다 강력 추천 드리 어요 
만족	정말 정말 매우 매우 만족 이 ㅂ니다 가격 이 저렴 하 아서 크 ᆫ 기대 안 하 았 는데 디자인 너무 맘 에 들 이 고 부팅 도 빠르 고 모든 게 만족 스럽 ᆫ 아이템 이 ㅂ니다 강력 추천 드리 어요
대비	가격 대비 성능도 좋 고 만족 하 ㅂ니다 
좋	가격 대비 성능도 좋 고 만족 하 ㅂ니다 
만족	가격 대비 성능도 좋 고 만족 하 ㅂ니다
만족	이 가격 에 완전 만족 하 ㅂ니다
대비	오랜만 에 노트북 구매 하 았 는데 , 가격 대비 성능 이 뛰어나 다고 생각 하 았 습니다만 , 막상 받 아 보 니 디자인 도 좋 네요 
좋	오랜만 에 노트북 구매 하 았 는데 , 가격 대비 성능 이 뛰어나 다고 생각 하 았 습니다만 , 막상 받 아 보 니 디자인 도 좋 네요
마음	화면 밝 기 도 마음 에 들 고 이만한 가격 에 이 정도 성능 뽑 아 주 는 노트북 은 없 을 것 같 군요 추천 하 ㅂ니다 
이만한	화면 밝 기 도 마음 에 들 고 이만한 가격 에 이 정도 성능 뽑 아 주 는 노트북 은 없 을 것 같 군요 추천 하 ㅂ니다
좋	새로 구매 를 하 았 습니다 가격 도 좋 고 성능 도 좋 아요 적극 추천 하 ㅂ니다 
좋	새로 구매 를 하 았 습니다 가격 도 좋 고 성능 도 좋 아요 적극 추천 하 ㅂ니다
만족	혹시 우려 하 았 던 불량 이나 , 이런 것 없 고 , 성능 , 가격 , 배송 모두 만족 하 ㅂ니다
대비	가격 대비 만족 하 ㅂ니다 
만족	가격 대비 만족 하 ㅂ니다
착하	가격 두 착하 구 성능도 너무 좋 네요 너무너무 맘 에 드 ㅂ니다 
좋	가격 두 착하 구 성능도 너무 좋 네요 너무너무 맘 에 드 ㅂ니다
좋	이 가격 에 이 정도 퀄리티 이 라니 놀랍 네요 정말 쓰 기 좋 습니다
좋	좋 은 가격 에 잘 살 ᆫ 것 같 습니다
만족	아이 숙제 용 으로 사 았 다가 마크 머신 이 되 었 지만 이 가격 에 무게 화질 음량 다 만족 하 ㅂ니다
대비	좀 거슬리 긴 하 ㅂ니다 가격 대비 에 도 성능도 괜찮 고 디자인 도 괜찮 습니다
대비	외양 상 저가 품이 이 라고 보 기 힘 들 정도 로 가격 대비 만듦새 도 매우 뛰어나 ㅂ니다
대비	외양 상 저가 품이 이 라고 보 기 힘 들 정도 로 가격 대비 만듦새 도 매우 뛰어나 ㅂ니다
좋	인터넷 , 동영상 강의 및 문서작업 용 으로 집 에서 사용 하 ᆯ 것 을 찾 던 중 좋 은 가격 에 좋 은 제품 을 구입 하 았 네요 사용 중 이 ᆫ데 아직 문제 는 없 는 것 같 구요 
좋	인터넷 , 동영상 강의 및 문서작업 용 으로 집 에서 사용 하 ᆯ 것 을 찾 던 중 좋 은 가격 에 좋 은 제품 을 구입 하 았 네요 사용 중 이 ᆫ데 아직 문제 는 없 는 것 같 구요
저렴	저렴 하 ᆫ 가격 에 좋 은 제품 이 이 ㅂ니다 
좋	저렴 하 ᆫ 가격 에 좋 은 제품 이 이 ㅂ니다
저렴	그레이 가 품절 인 게 아쉽 기 ᆫ 하지만 이 색상 도 생각 보다 ᆫ 괜찮 은 것 같 아요 저렴 하 ᆫ 가격 에 잘 구매 하 았 고 배송 도 빠르 고 포장 도 꼼꼼 하 게 잘 오 았 어요
좋	배송 도 빠르 고 가격 도 좋 아서 넘 ㅜ 마음 에 드 ㅂ니다 
마음	배송 도 빠르 고 가격 도 좋 아서 넘 ㅜ 마음 에 드 ㅂ니다
대비	가격 대비 너무 맘 에 드 ㅂ니다 OS 가 아 미 포함 이 라 가격 이 OS 포함 가 보다 10 만 원 정도 저렴 하 며 , OS 는 기존 사용 하 던 윈도 10 을 USB 백업 설치 하 아 비용 없이 간단히 설치 하 ᆯ 수 있 습니다 AMD cpu 라 호환성 걱정 되 었 는데 오피스 , 캐드 , 아크로 베 ㅅ , 한글 , 이미지 편집 툴 , 인터넷 , 영화 , 음악 문제없 네요 디스플레이 는 밝 기가 250 니트 로 좋 은 편 이 며 , AMD 그래픽 은 ATI 시절 부터 엔 비디 아 보다 색감 좋 기 로 유명 하 었 는데 , 네이버 웹사이트 초록색 만 보 더라도 색감 이 비 비드 하 고 화사 하 ㅂ니다 사운드 는 사무실 에서 사용 하 는 레노 보 T 490 ( 풀옵션 220 만 원 ) 보다 2 배 는 소리 가 좋 고 크 ㅂ니다 
저렴	가격 대비 너무 맘 에 드 ㅂ니다 OS 가 아 미 포함 이 라 가격 이 OS 포함 가 보다 10 만 원 정도 저렴 하 며 , OS 는 기존 사용 하 던 윈도 10 을 USB 백업 설치 하 아 비용 없이 간단히 설치 하 ᆯ 수 있 습니다 AMD cpu 라 호환성 걱정 되 었 는데 오피스 , 캐드 , 아크로 베 ㅅ , 한글 , 이미지 편집 툴 , 인터넷 , 영화 , 음악 문제없 네요 디스플레이 는 밝 기가 250 니트 로 좋 은 편 이 며 , AMD 그래픽 은 ATI 시절 부터 엔 비디 아 보다 색감 좋 기 로 유명 하 었 는데 , 네이버 웹사이트 초록색 만 보 더라도 색감 이 비 비드 하 고 화사 하 ㅂ니다 사운드 는 사무실 에서 사용 하 는 레노 보 T 490 ( 풀옵션 220 만 원 ) 보다 2 배 는 소리 가 좋 고 크 ㅂ니다 
좋	가격 대비 너무 맘 에 드 ㅂ니다 OS 가 아 미 포함 이 라 가격 이 OS 포함 가 보다 10 만 원 정도 저렴 하 며 , OS 는 기존 사용 하 던 윈도 10 을 USB 백업 설치 하 아 비용 없이 간단히 설치 하 ᆯ 수 있 습니다 AMD cpu 라 호환성 걱정 되 었 는데 오피스 , 캐드 , 아크로 베 ㅅ , 한글 , 이미지 편집 툴 , 인터넷 , 영화 , 음악 문제없 네요 디스플레이 는 밝 기가 250 니트 로 좋 은 편 이 며 , AMD 그래픽 은 ATI 시절 부터 엔 비디 아 보다 색감 좋 기 로 유명 하 었 는데 , 네이버 웹사이트 초록색 만 보 더라도 색감 이 비 비드 하 고 화사 하 ㅂ니다 사운드 는 사무실 에서 사용 하 는 레노 보 T 490 ( 풀옵션 220 만 원 ) 보다 2 배 는 소리 가 좋 고 크 ㅂ니다 
좋	가격 대비 너무 맘 에 드 ㅂ니다 OS 가 아 미 포함 이 라 가격 이 OS 포함 가 보다 10 만 원 정도 저렴 하 며 , OS 는 기존 사용 하 던 윈도 10 을 USB 백업 설치 하 아 비용 없이 간단히 설치 하 ᆯ 수 있 습니다 AMD cpu 라 호환성 걱정 되 었 는데 오피스 , 캐드 , 아크로 베 ㅅ , 한글 , 이미지 편집 툴 , 인터넷 , 영화 , 음악 문제없 네요 디스플레이 는 밝 기가 250 니트 로 좋 은 편 이 며 , AMD 그래픽 은 ATI 시절 부터 엔 비디 아 보다 색감 좋 기 로 유명 하 었 는데 , 네이버 웹사이트 초록색 만 보 더라도 색감 이 비 비드 하 고 화사 하 ㅂ니다 사운드 는 사무실 에서 사용 하 는 레노 보 T 490 ( 풀옵션 220 만 원 ) 보다 2 배 는 소리 가 좋 고 크 ㅂ니다 
좋	가격 대비 너무 맘 에 드 ㅂ니다 OS 가 아 미 포함 이 라 가격 이 OS 포함 가 보다 10 만 원 정도 저렴 하 며 , OS 는 기존 사용 하 던 윈도 10 을 USB 백업 설치 하 아 비용 없이 간단히 설치 하 ᆯ 수 있 습니다 AMD cpu 라 호환성 걱정 되 었 는데 오피스 , 캐드 , 아크로 베 ㅅ , 한글 , 이미지 편집 툴 , 인터넷 , 영화 , 음악 문제없 네요 디스플레이 는 밝 기가 250 니트 로 좋 은 편 이 며 , AMD 그래픽 은 ATI 시절 부터 엔 비디 아 보다 색감 좋 기 로 유명 하 었 는데 , 네이버 웹사이트 초록색 만 보 더라도 색감 이 비 비드 하 고 화사 하 ㅂ니다 사운드 는 사무실 에서 사용 하 는 레노 보 T 490 ( 풀옵션 220 만 원 ) 보다 2 배 는 소리 가 좋 고 크 ㅂ니다
좋	키보드 는 백라이트 2 단계 까지 조정 가능 하 아서 불 끄 고 타이핑 하 는데 문제없 고 카메라 도 요새 해킹 있 다고 하 는데 가리 ᆯ 수 있 게 되 어 있 습니다 , 화면 도 180 중 까지 펼치 ᆯ 수 있 어서 보 는 각도 에 따르 아 맘대로 조절 가능 하 ㅂ니다 유선 랜포트 는 없 고 굳이 유선 랜포트 가 필요 하 시 면 1 - 2 만 원주 이 고 usb lan 포트 사 아서 쓰 시 면 되 ㅂ니다 더 좋 은 노트북 많 겠 지만 이 가격 에 는 최상 의 제품 이 아니 ᆫ가 하 ㅂ니다
