PNword	review
저렴	하 ** 트 에서 구입 하 았 다가 15인치 가 165 만 원 이 아서 얼른 그것 취소 하 고 여기 서 구매 하 았 네요 가격 적 인 혜택 이 진짜 크 고 물건 도 넘 나 맘 에 들 어요 인치 가 크 어서 인강 용 으로 좋 고 속도 랑 용량 도 너무 좋 네요 베터리 도 구매 하 시 ᆯ 분 들 은 참고 하 시 어요 윈도우 는 별도 구매 제품 이 예요 윈도우 가격 포함 하 아도 17인치 감안 하 ᆫ다면 정말 저렴 하 ᆫ 가격 이 예요
만족	1 년 을 고민 하 다가 우연히 할인행사 를 하 는 것 알 게 되 어서 검색 하 다가 17인치 가 눈 에 들어오 아서 바로 지르 어 버리 엇 음 집 에 택배 오 자마자 애지중지 한 꺼풀 씩 얼 ᆫ 박싱 하고 서 는 가장 먼저 윈도우10 부 하 다 깔 았 는데 처음 으로 프리도스 노트북 에 도전 하 ᆫ 것 이 라 약간 은 걱정 하 았 지만 천천히 하나하나 읽 어 가 면서 하 니 쉽 었 어용 내친김 에 오피스 프로그램 도 깔 고 한글 프로 그람 도 깔 고 바이러스 프로 그람 도 깔 고 프린트 설정 도 하 니 어느 정도 환경설정 다 되 었 다고 생각 하 았 을 때 문제 가 발생 추가 로 넣 은 ssd 가 인 식 이 안되 는 것 아니 ᆫ가 하지만 내 가 누군가 장치 드라이브 에서 나타나 ᆫ 드라이브 를 유심히 살펴보 니 초기 화 가 안 되 어 있 어서 포맷 하 면서 드라이브 설정 하 아 주 고 나 니 모든 게 해결 되 었 다 컴 에 대하 아서 조금 만 알 ᆫ다면 프리도스 컴퓨터 를 살 ᆯ걸 저 극 추천 하 ᄆ 가격 도 싸 고 원하 는 프로 그람 직접 설치 하 ᆯ 수 있 으니 만족 하 ᄆ
착하	착하 ᆫ 가격 에 좋 은 상품 구매 하 았 네요 
좋	착하 ᆫ 가격 에 좋 은 상품 구매 하 았 네요
빅스마일데이	빅스마일데이 이용 하 아 저렴 하 ᆫ 가격 에 좋 은 노트북 장만 하 게 하 아 주 어서 고맙 습니다 잘 쓰 겠 습니다 
저렴	빅스마일데이 이용 하 아 저렴 하 ᆫ 가격 에 좋 은 노트북 장만 하 게 하 아 주 어서 고맙 습니다 잘 쓰 겠 습니다 
좋	빅스마일데이 이용 하 아 저렴 하 ᆫ 가격 에 좋 은 노트북 장만 하 게 하 아 주 어서 고맙 습니다 잘 쓰 겠 습니다
좋	좋 은 상품 착하 ᆫ 가격 에 
착하	좋 은 상품 착하 ᆫ 가격 에
득템	가격 이 높 아서 고민 하 던 제품 이번 에 빅스마일 쿠폰 으로 득템 하 았 네요 너무 예쁘 어요 성능 은 물론 생각 보다 가볍 어요
최저가	배송 도 엄청 빠르 고 가격 도 최저가 이 었 어서 아직 까지 ᆫ 만족 이 에요 
만족	배송 도 엄청 빠르 고 가격 도 최저가 이 었 어서 아직 까지 ᆫ 만족 이 에요
만족	기존 에 사용 하 던 15인치 가방 에 도 무리 없이 사용 가능 하 ᆫ 점 역시 만족 스럽 어요 그램 은 가격 이 사악 하 ᆫ 것 제외 하 면 추천 안 하 ᆯ 수 없 는 제품 이 었 는데 이번 스마일데이 덕분 에 착하 ᆫ 가격 으로 구매 하 ᆯ 수 있 어서 두 번 추천 하 ㅂ니다 
착하	기존 에 사용 하 던 15인치 가방 에 도 무리 없이 사용 가능 하 ᆫ 점 역시 만족 스럽 어요 그램 은 가격 이 사악 하 ᆫ 것 제외 하 면 추천 안 하 ᆯ 수 없 는 제품 이 었 는데 이번 스마일데이 덕분 에 착하 ᆫ 가격 으로 구매 하 ᆯ 수 있 어서 두 번 추천 하 ㅂ니다
비싸	평소 에 항상 맘 에 두 고 는 있 었 지만 비싸 ᆫ 가격 에 구매 를 못하 고 있 었 는데 , 이번 기회 에 나름 저렴 하 게 잘 구매 하 았 네요 
저렴	평소 에 항상 맘 에 두 고 는 있 었 지만 비싸 ᆫ 가격 에 구매 를 못하 고 있 었 는데 , 이번 기회 에 나름 저렴 하 게 잘 구매 하 았 네요
비싸	저가 노트북 과 그램 사이 에서 고민 많이 하 았 는데 상대 적 으로 좀 비싸 더라도 ( 평소 가격 보다 ᆫ 훨씬 싸게 사 기 ᆫ 하 았 죠 ) 그램 구매 하 기 ㄹ 잘 한 것 같 아요 
싸게	저가 노트북 과 그램 사이 에서 고민 많이 하 았 는데 상대 적 으로 좀 비싸 더라도 ( 평소 가격 보다 ᆫ 훨씬 싸게 사 기 ᆫ 하 았 죠 ) 그램 구매 하 기 ㄹ 잘 한 것 같 아요
좋	5000 정도 온라인 가격 의 싸 ᆫ 마우스 치 고 * ** 클릭 감 이 매우 좋 다
저렴	걱정 이 무색 하 게 저렴 하 ᆫ 가격 에 상품 옵션 설치 까지 완벽 하 게 완료 하 아 빠르 ᆫ 배송 으로 잘 받 았 습니다 구매 고민 하 시 는 분 들 께 추천 드리 어요
행사	예전 부터 가지 고 싶 었 던 제품 이 었 는데 가격 적 인 부담 이 좀 있 었 거든요 행사 하 ᆫ다고 하 아서 기회 이 다 싶 어 스마일클럽 가입 하 고 회비 3 만 원 ㅜ 슈 까지 내가 며 구매 하 았 습니다
좋	엄청 가볍고 돈 이 아깝 지 않 네요 좋 은 가격 에 너무 좋 은 제품 을 산 것 같 아 기분 이 좋 습니다 기 족 노트북 이 너무 오래 쓰 어서 그렇 ᆫ지 갑자기 미래 로 오 ᆫ 기분 
좋	엄청 가볍고 돈 이 아깝 지 않 네요 좋 은 가격 에 너무 좋 은 제품 을 산 것 같 아 기분 이 좋 습니다 기 족 노트북 이 너무 오래 쓰 어서 그렇 ᆫ지 갑자기 미래 로 오 ᆫ 기분 
좋	엄청 가볍고 돈 이 아깝 지 않 네요 좋 은 가격 에 너무 좋 은 제품 을 산 것 같 아 기분 이 좋 습니다 기 족 노트북 이 너무 오래 쓰 어서 그렇 ᆫ지 갑자기 미래 로 오 ᆫ 기분
저렴	그램 은 가격 때문 에 고민 을 많이 하 았었 는데 상당히 저렴 하 게 구입 하 았 습니다 우선 배송 이 엄청 빠르 고 포장 도 신경 쓰 어서 하 아 주 시 ᆫ게 보이 ㅂ니다 무게 는 두말 하 ᆯ 것 없이 가볍고 크기 도 크 어서 좋 습니다 같이 구입 하 ᆫ 윈도우 도 설치 하 아 잘 사용 하 ㅂ니다 적극 추천 
좋	그램 은 가격 때문 에 고민 을 많이 하 았었 는데 상당히 저렴 하 게 구입 하 았 습니다 우선 배송 이 엄청 빠르 고 포장 도 신경 쓰 어서 하 아 주 시 ᆫ게 보이 ㅂ니다 무게 는 두말 하 ᆯ 것 없이 가볍고 크기 도 크 어서 좋 습니다 같이 구입 하 ᆫ 윈도우 도 설치 하 아 잘 사용 하 ㅂ니다 적극 추천
좋	작 은 노트북 들 처분 하 고 연식 변경 전 이 지만 좋 은 가격 에 만나 았 습니다 진작 크 ᆫ 화면 에 이쁘 ᆫ 그램 을 못 만나 아 아쉽 네요
행사	그램 몇 달 전 부터 살 ᆯ까 말 ᆯ까 가격 때문 에 고민 하 았 는데 지마켓 행사 로 쿠폰 받 아서 시중 가 보다 저렴 하 게 구입 하 았 네요 
저렴	그램 몇 달 전 부터 살 ᆯ까 말 ᆯ까 가격 때문 에 고민 하 았 는데 지마켓 행사 로 쿠폰 받 아서 시중 가 보다 저렴 하 게 구입 하 았 네요
좋	부모 님 쓰 시 ᆯ거라 좀 화면 크 ᆫ 서 를 원하 았 는데 딱 맞 는 크기 에 가격 도 좋 네요
가성비	개인 들 마다 제품 에 대하 ᆫ 가격 에 대하 ᆫ 생각 이 다르 겠 지만 개인 적 으로 가성비 로 따지 었 을 때 도 추천 하 ㅂ니다
좋	역시 그램 이 네요 좋 은 가격 에 배송 도 빠르 게 잘 오 앗 습니다
저렴	가격 면 에서 부담 스럽 ᆫ 면 이 있 어 고민 만 하 고 있 었 는데 우연히 검색 하 다 지마켓 이 가장 저렴 하 아서 바로 여기 서 주문 완료 하 았 습니다
굿	판매 과정 가격 굿 사은품 굿 직접 수령 하 았 고 수령 과정 이 매우 체계 적 이 었 음 
굿	판매 과정 가격 굿 사은품 굿 직접 수령 하 았 고 수령 과정 이 매우 체계 적 이 었 음
저렴	가격 도 저렴 하 아서 아주 만족스럽 습니다
저렴	빠르 ᆫ 배송 저렴 하 ᆫ 가격 너무 좋 습니다 
좋	빠르 ᆫ 배송 저렴 하 ᆫ 가격 너무 좋 습니다
좋	노트북 이 필요 하 던 차 에 좋 은 가격 으로 구입 하 ᆯ 수 있 어서 만족 하 아요 
만족	노트북 이 필요 하 던 차 에 좋 은 가격 으로 구입 하 ᆯ 수 있 어서 만족 하 아요
좋	평소 에 가지 고 싶 었 던 그램 17 을 좋 은 가격 으로 구매 하 았 습니다
좋	싸 ᆫ 가격 에 이렇게 그램 17인치 겟 하 게 되 어서 정말 기분 좋 네요
행사	지마켓 행사 가 로 말 도 안되 는 가격 에 구매 를 하 았 네요 사기 로 마음먹 고 약 2 주일 동안 이리저리 저렴 하 ᆫ 곳 계속 찾 았 는데 마침 행 가 하 는 지마켓 에서 이렇게 구매 하 았 어요 제품 은 17인치 에 SSD 추가 만 하 았 구요 겜 용 으로 쓰 ᆯ 것 는 아니 라서 용량 만 늘리 어서 구매 하 았 습니다 
저렴	지마켓 행사 가 로 말 도 안되 는 가격 에 구매 를 하 았 네요 사기 로 마음먹 고 약 2 주일 동안 이리저리 저렴 하 ᆫ 곳 계속 찾 았 는데 마침 행 가 하 는 지마켓 에서 이렇게 구매 하 았 어요 제품 은 17인치 에 SSD 추가 만 하 았 구요 겜 용 으로 쓰 ᆯ 것 는 아니 라서 용량 만 늘리 어서 구매 하 았 습니다
비싸	같 은 모델 타 사이트 에서 비슷 하 ᆫ 가격 , 사은품 이 이 던데 윈도우 가격 이 좀더 비싸 고 설치 가격 도 제법 차이 나 더라구요 , 그것 도 좋 았 네요 
좋	같 은 모델 타 사이트 에서 비슷 하 ᆫ 가격 , 사은품 이 이 던데 윈도우 가격 이 좀더 비싸 고 설치 가격 도 제법 차이 나 더라구요 , 그것 도 좋 았 네요
좋	좋 은 가격 에 사은품 도 챙기 어서 동봉 발송 받 아서 편하 고 쉽 게 구매 가 가능 하 아서 좋 습니다 
좋	좋 은 가격 에 사은품 도 챙기 어서 동봉 발송 받 아서 편하 고 쉽 게 구매 가 가능 하 아서 좋 습니다
저렴	또한 가격 도 아주 매력 적 이 라 저렴 하 ᆫ 가격 에 좋 은 성능 의 노트북 을 구비 하 아 사용 하 ᆯ 수 있 는 좋은기회 이 이 ㅂ니다 
좋	또한 가격 도 아주 매력 적 이 라 저렴 하 ᆫ 가격 에 좋 은 성능 의 노트북 을 구비 하 아 사용 하 ᆯ 수 있 는 좋은기회 이 이 ㅂ니다
행사	이번 행사 때 노트북 사려 하 았 는데 LG 글 램 중 에 15인치 랑 17인치 랑 고민 하 았 는데 가격 차이 도 별로 안 나 고 아무래도 화면 이 크 ᆫ게 더 시원 하 ᆯ 것 같 고 휴대 도 가끔 하지만 집 에서 주로 사용 하 ᆯ 것 이 라서 17인치 로 구매 하 았 습니다
좋	위 메 어프 에서 것 의 같 은 가격 에 15인치 살 뻔 하 았 는데 , 여기 서 같 은 가격 으로 17인치 를 사 아서 좋 습니다
빅스마일데이	10 월 쯤 살 려다가 11 월 에 빅스마일데이 하 ᆫ다고 기다리 었 는데 , 좋 은 가격 에 구입 하 게 되 었 네요 
좋	10 월 쯤 살 려다가 11 월 에 빅스마일데이 하 ᆫ다고 기다리 었 는데 , 좋 은 가격 에 구입 하 게 되 었 네요
좋	이제 좋 은 가격 으로 하 는 행사 도 얼마 안 남 았 는데 아직 망설이 고 계시 ᆫ 분 들 은 더 고민 하 지 마시 고 지르 시 기 를 
행사	이제 좋 은 가격 으로 하 는 행사 도 얼마 안 남 았 는데 아직 망설이 고 계시 ᆫ 분 들 은 더 고민 하 지 마시 고 지르 시 기 를
대비	가격 대비 성능 좋 구요 
좋	가격 대비 성능 좋 구요
좋	4 시 쯤 주문 하 고 다음날 받 았 습니다 배송 빠르 고 좋 네요 상품 은 뽁뽁이 로 잘 포장 하 아서 오 았 고 마우스 랑 파우치 모두 잘 받 았 습니다 윈도우 는 기존 에 가지 고 있 던 게 있 어서 프리도스 로 구매 하 니까 정말 저렴 하 게 잘 사 았 네요 램 도 추가 이벤트 로 일반 판매 가 의 반값 에 장착 까지 하 아서 받 았 고 하판 깔끔 하 게 잘 분해 하 았 는지 뜯 은 흔적 이 것 의 안보 입 니 다 저렴 하 ᆫ 가격 에 안전배송 , 빠르 ᆫ 배송 이 장점 인 상품 이 ㅂ니다 사은품 도 기본 적 으로 필요 하 ᆫ 것 들 챙겨주 시 어서 당장 바로 사용 하 기 에 부족 하 ᄆ 이 ᆫ 없 네요 바로 세팅 하 아서 사용 하 니 좋 습니다 
저렴	4 시 쯤 주문 하 고 다음날 받 았 습니다 배송 빠르 고 좋 네요 상품 은 뽁뽁이 로 잘 포장 하 아서 오 았 고 마우스 랑 파우치 모두 잘 받 았 습니다 윈도우 는 기존 에 가지 고 있 던 게 있 어서 프리도스 로 구매 하 니까 정말 저렴 하 게 잘 사 았 네요 램 도 추가 이벤트 로 일반 판매 가 의 반값 에 장착 까지 하 아서 받 았 고 하판 깔끔 하 게 잘 분해 하 았 는지 뜯 은 흔적 이 것 의 안보 입 니 다 저렴 하 ᆫ 가격 에 안전배송 , 빠르 ᆫ 배송 이 장점 인 상품 이 ㅂ니다 사은품 도 기본 적 으로 필요 하 ᆫ 것 들 챙겨주 시 어서 당장 바로 사용 하 기 에 부족 하 ᄆ 이 ᆫ 없 네요 바로 세팅 하 아서 사용 하 니 좋 습니다 
저렴	4 시 쯤 주문 하 고 다음날 받 았 습니다 배송 빠르 고 좋 네요 상품 은 뽁뽁이 로 잘 포장 하 아서 오 았 고 마우스 랑 파우치 모두 잘 받 았 습니다 윈도우 는 기존 에 가지 고 있 던 게 있 어서 프리도스 로 구매 하 니까 정말 저렴 하 게 잘 사 았 네요 램 도 추가 이벤트 로 일반 판매 가 의 반값 에 장착 까지 하 아서 받 았 고 하판 깔끔 하 게 잘 분해 하 았 는지 뜯 은 흔적 이 것 의 안보 입 니 다 저렴 하 ᆫ 가격 에 안전배송 , 빠르 ᆫ 배송 이 장점 인 상품 이 ㅂ니다 사은품 도 기본 적 으로 필요 하 ᆫ 것 들 챙겨주 시 어서 당장 바로 사용 하 기 에 부족 하 ᄆ 이 ᆫ 없 네요 바로 세팅 하 아서 사용 하 니 좋 습니다 
좋	4 시 쯤 주문 하 고 다음날 받 았 습니다 배송 빠르 고 좋 네요 상품 은 뽁뽁이 로 잘 포장 하 아서 오 았 고 마우스 랑 파우치 모두 잘 받 았 습니다 윈도우 는 기존 에 가지 고 있 던 게 있 어서 프리도스 로 구매 하 니까 정말 저렴 하 게 잘 사 았 네요 램 도 추가 이벤트 로 일반 판매 가 의 반값 에 장착 까지 하 아서 받 았 고 하판 깔끔 하 게 잘 분해 하 았 는지 뜯 은 흔적 이 것 의 안보 입 니 다 저렴 하 ᆫ 가격 에 안전배송 , 빠르 ᆫ 배송 이 장점 인 상품 이 ㅂ니다 사은품 도 기본 적 으로 필요 하 ᆫ 것 들 챙겨주 시 어서 당장 바로 사용 하 기 에 부족 하 ᄆ 이 ᆫ 없 네요 바로 세팅 하 아서 사용 하 니 좋 습니다
만족	이 정도 이 면 만족 스럽 ᆫ 스펙 에 가격 이 ㅂ니다
좋	앞 으로 도 좋 은 가격 이 었 음 좋 겠 지만 많이 팔 시 고 번창 하 시 어요 
좋	앞 으로 도 좋 은 가격 이 었 음 좋 겠 지만 많이 팔 시 고 번창 하 시 어요
만족	메모리 , SSD , 윈도우10 추가 하 았 더니 가격 이 많이 늘어나 았 지만 , 성능 이 뛰어나 고 무게 가 가볍 어서 매우 만족 하 ㅂ니다
좋	노트북 의 작 은 화면 이 답답 하 었 던 분 들 은 가격 이 꽤 있 는 편 이 기 ᆫ 하 ᆫ데 은근 좋 아서 추천 드리 어요
좋	좋 은 제품 적당 하 ᆫ 가격 이 라 생각 하 ㅂ니다
좋	가격 도 할인 가 에 사 아서 좋 은 가격 에 산 것 같 구요 , , , 무엇 보다 그램 17 이 라 시원 하 ᆫ 화면 에 고 해상도 너무 맘 에 드 ㅂ니다
좋	큰맘 먹 고 구입 하 았 는데 가격 만큼 오래 사용 하 았 으면 좋 겠 네요
비교	옥션 에서 가격 비교 하 고 삼성
비싸	엘지 중 노트북 은 엘지 그램 이 인지도 나 성능 이 뛰어나 ᆫ 것 같 아서 그램 17 을 구매 하 았 는데 역시 나 가격 이 비싸 지만 성능도 좋 고 가볍 기도 하 고 
좋	엘지 중 노트북 은 엘지 그램 이 인지도 나 성능 이 뛰어나 ᆫ 것 같 아서 그램 17 을 구매 하 았 는데 역시 나 가격 이 비싸 지만 성능도 좋 고 가볍 기도 하 고
저렴	가격 도 저렴 하 고 아주 좋 아요 
좋	가격 도 저렴 하 고 아주 좋 아요
좋	이벤트 중 이 라서 램 도 16 기가 업 그러 이드 하 아서 좋 은 가격 에 구매 하 았 어요 퀵 서비스 불안 하 았 는데 걱정 과 는 달리 빨리 오 았 어요 저녁 늦 게 주문 하 았 는데 일찍 도착 하 았 네요 우선 빠르 ᆫ 배송 이 마음 에 드 ㅂ니다 상품 도 뽁뽁이 로 잘 포장 되 어 파손 없이 오 았 어요 
마음	이벤트 중 이 라서 램 도 16 기가 업 그러 이드 하 아서 좋 은 가격 에 구매 하 았 어요 퀵 서비스 불안 하 았 는데 걱정 과 는 달리 빨리 오 았 어요 저녁 늦 게 주문 하 았 는데 일찍 도착 하 았 네요 우선 빠르 ᆫ 배송 이 마음 에 드 ㅂ니다 상품 도 뽁뽁이 로 잘 포장 되 어 파손 없이 오 았 어요
비싸	비싸 다고 생각 하 지 마시 구 저 는 가격 이상 값어치 하 ᆫ다고 생각 하 ㅂ니다
싸게	그리고 저 는 특별 업그레이 드 램 8GB 로 하 았 는데 이것 도 이벤트 가격 으로 싸게 업그레이드 하 아 가지 구 너무 만족스럽 네요
착하	화면 크기 에 비하 아 가볍고 가격 도 착하 고 디자인 도 예쁘 고 잘 만들 것 같 아 좋 습니다 
좋	화면 크기 에 비하 아 가볍고 가격 도 착하 고 디자인 도 예쁘 고 잘 만들 것 같 아 좋 습니다
비싸	사실 사은품 없 는 다른 곳 에서 사 았 다가 가격 도 더 비싸 고 그래서 여기 발견 하 고 바로 취소 하 ᆫ ㅎ ㅜ 이곳 에서 구입 하 았 습니다
저렴	노트북 처음 구매 하 는 것 이 ᆫ데 역시 유명 하 ᆫ 것 이 ᆫ 이유 가 있 는 것 같 아요 프리도스 로 구매 하 아서 조금 더 저렴 하 게 구매 하 았 고 쿠폰 이랑 카드 하 ᆯ 인 까지 받 아서 만족 스럽 ᆫ 가격 에 구매 하 ᆯ 수 있 었 습니다 
만족	노트북 처음 구매 하 는 것 이 ᆫ데 역시 유명 하 ᆫ 것 이 ᆫ 이유 가 있 는 것 같 아요 프리도스 로 구매 하 아서 조금 더 저렴 하 게 구매 하 았 고 쿠폰 이랑 카드 하 ᆯ 인 까지 받 아서 만족 스럽 ᆫ 가격 에 구매 하 ᆯ 수 있 었 습니다
좋	이번 에 노트북 바꾸 ᆯ 기회 이 어서 계속 보 고 있 었 는데 좋 은 가격 에 나오 아서 이렇게 구매 하 았 습니다
좋	다 들 이벤트 기간 에 램 업그레이드 하 시 어서 좋 은 가격 에 구매 하 시 어요
대비	동급 울트라북 대비 가격 이 쎄 ᆫ 편 이 라 많이 망설이 었 었 는데 구입 하 기 ㄹ 잘 하 ᆫ 것 같 습니다
저렴	지마켓 하 ᆯ 인 과 중복 쿠폰 , 카드 하 ᆯ 인 까지 받 아 저렴 하 ᆫ 가격 에 목요일 밤 에 주문 하 았 더니 , 금요일 칼 같이 발송 , 토요일 오후 에 수령 하 았 습니다
좋	사무용 이 라 512 기가 ssd 이 면 충분 하 죠 램 은 8 기가 추가 하 아 16 기가 램 으로서 가격 도 좋 고 상품 도 아주 좋 아요 아주 가볍 어 17인치 임 에 도 휴대성 이 좋 아 들 고 다니 기 에 도 불편 하 지 않 고 요 구매 잘 하 았 습니다 os 설치 하 는데 아주 빠르 ᆫ데 업데이트 에서 무선 으로 잡 다보니 업데이트 시간 이 오래 걸리 어 usb 랜 을 구매 하 아 세팅 하 면 좋 을 것 같 아요 
좋	사무용 이 라 512 기가 ssd 이 면 충분 하 죠 램 은 8 기가 추가 하 아 16 기가 램 으로서 가격 도 좋 고 상품 도 아주 좋 아요 아주 가볍 어 17인치 임 에 도 휴대성 이 좋 아 들 고 다니 기 에 도 불편 하 지 않 고 요 구매 잘 하 았 습니다 os 설치 하 는데 아주 빠르 ᆫ데 업데이트 에서 무선 으로 잡 다보니 업데이트 시간 이 오래 걸리 어 usb 랜 을 구매 하 아 세팅 하 면 좋 을 것 같 아요 
좋	사무용 이 라 512 기가 ssd 이 면 충분 하 죠 램 은 8 기가 추가 하 아 16 기가 램 으로서 가격 도 좋 고 상품 도 아주 좋 아요 아주 가볍 어 17인치 임 에 도 휴대성 이 좋 아 들 고 다니 기 에 도 불편 하 지 않 고 요 구매 잘 하 았 습니다 os 설치 하 는데 아주 빠르 ᆫ데 업데이트 에서 무선 으로 잡 다보니 업데이트 시간 이 오래 걸리 어 usb 랜 을 구매 하 아 세팅 하 면 좋 을 것 같 아요 
좋	사무용 이 라 512 기가 ssd 이 면 충분 하 죠 램 은 8 기가 추가 하 아 16 기가 램 으로서 가격 도 좋 고 상품 도 아주 좋 아요 아주 가볍 어 17인치 임 에 도 휴대성 이 좋 아 들 고 다니 기 에 도 불편 하 지 않 고 요 구매 잘 하 았 습니다 os 설치 하 는데 아주 빠르 ᆫ데 업데이트 에서 무선 으로 잡 다보니 업데이트 시간 이 오래 걸리 어 usb 랜 을 구매 하 아 세팅 하 면 좋 을 것 같 아요
저렴	모든 것 을 다 충족 하 는 17인치 그램 이 지만 가격 이 사악 하 아서 그동안 보류 하 았었 는데 , 이번 에 가격 마저 저렴 하 게 나오 아 냉큼 지르 었 습니다
빅스마일데이	기존 에 쓰 던 데스크탑 이 너무 자리 를 차지 하 아서 노트북 살 려고 계속 고민 하 던 차 이 었 는데 빅스마일데이 에 좋 은 가격 에 구매 하 았 어요 
좋	기존 에 쓰 던 데스크탑 이 너무 자리 를 차지 하 아서 노트북 살 려고 계속 고민 하 던 차 이 었 는데 빅스마일데이 에 좋 은 가격 에 구매 하 았 어요
저렴	감사합니다 잘 쓰 ᆯ게요 저렴 하 ᆫ 가격 대학생 이 쓰 기 딱 좋 아요 
좋	감사합니다 잘 쓰 ᆯ게요 저렴 하 ᆫ 가격 대학생 이 쓰 기 딱 좋 아요
